"date","site","avg_cl","avg_na","avg_so4","avg_dust","avg_no3","avg_msa","avg_nh4","avg_ncl","avg_nssSO4","total_aerosol","month"
1994-01-01,"MIA_89-02_M_ng",6.48,4.098,2.802,0.881,1.155,NA,0.461,12.2554155730444,1.7709432,14.9073587730444,"JAN"
1994-02-01,"MIA_89-02_M_ng",5.199,3.585,3.047,1.204,1.859,NA,0.646,10.7212456879854,2.145014,14.0702596879854,"FEB"
1994-03-01,"MIA_89-02_M_ng",3.927,2.9,4.125,2.08,2.734,NA,1.24,8.67269525666882,3.39536,14.1480552566688,"MAR"
1994-04-01,"MIA_89-02_M_ng",6.611,4.3,2.85,1.413,1.552,NA,0.517,12.85951365644,1.76812,16.04063365644,"APR"
1994-05-01,"MIA_89-02_M_ng",2.442,2.056,4.688,3.591,3.753,NA,1.394,6.14864187852106,4.1707104,13.9103522785211,"MAY"
1994-06-01,"MIA_89-02_M_ng",2.962,2.283,2.457,11.111,2.408,NA,0.61,6.82750457619824,1.8825972,19.8211017761982,"JUN"
1994-07-01,"MIA_89-02_M_ng",3.676,2.475,2.224,18.075,1.272,NA,0.276,7.40169681388114,1.60129,27.0779868138811,"JUL"
1994-08-01,"MIA_89-02_M_ng",3.718,2.483,1.968,5.974,1.188,NA,0.319,7.42562149045126,1.3432772,14.7428986904513,"AUG"
1994-09-01,"MIA_89-02_M_ng",5.247,3.199,2.269,10.562,1.331,NA,0.383,9.56688004347708,1.4641316,21.5930116434771,"SEP"
1994-10-01,"MIA_89-02_M_ng",2.397,1.942,2.33,0.668,2.028,NA,0.654,5.80771523739684,1.8413928,8.31710803739684,"OCT"
1994-11-01,"MIA_89-02_M_ng",6.356,5.963,2.819,0.789,1.809,NA,0.675,17.8328557984538,1.3187092,19.9405649984538,"NOV"
1994-12-01,"MIA_89-02_M_ng",5.637,3.683,2.094,0.554,2.139,NA,0.561,11.0143229759694,1.1673572,12.7356801759694,"DEC"
1995-01-01,"MIA_89-02_M_ng",3.682,2.45,2.391,0.837,2.243,0.0236,0.893,7.32693219959952,1.77458,9.93851219959951,"JAN"
1995-02-01,"MIA_89-02_M_ng",3.981,2.674,2.723,0.964,2.369,0.0241,0.888,7.9968231435629,2.0502216,11.0110447435629,"FEB"
1995-03-01,"MIA_89-02_M_ng",4.74,3.288,3.882,1.314,2.28,0.0219,1.036,9.83304207031967,3.0547392,14.2017812703197,"MAR"
1995-04-01,"MIA_89-02_M_ng",3.66,2.561,3.57,2.268,2.824,NA,1.084,7.65888708700994,2.9256524,12.8525394870099,"APR"
1995-05-01,"MIA_89-02_M_ng",2.14,1.96,3.896,1.097,2.088,NA,0.913,5.86154575967961,3.402864,10.3614097596796,"MAY"
1995-06-01,"MIA_89-02_M_ng",2.986,2.156,3.033,15.324,2.809,NA,0.724,6.44770033564757,2.4905504,24.2622507356476,"JUN"
1995-07-01,"MIA_89-02_M_ng",2.506,1.742,2.516,8.425,1.905,NA,0.692,5.20959832314382,2.0777128,15.7123111231438,"JUL"
1995-08-01,"MIA_89-02_M_ng",2.466,2.008,5.502,8.331,1.684,NA,1.185,6.00509381910034,4.9967872,19.3328810191003,"AUG"
1995-09-01,"MIA_89-02_M_ng",2.63,1.776,2.195,4.491,1.31,NA,0.579,5.31127819856683,1.7481584,11.5504365985668,"SEP"
1995-10-01,"MIA_89-02_M_ng",4.174,2.526,1.564,0.843,1.031,NA,0.367,7.55421662701566,0.9284584,9.32567502701566,"OCT"
1995-11-01,"MIA_89-02_M_ng",6.55,4.283,2.286,1.531,1.536,NA,0.37,12.8086737187285,1.2083972,15.5480709187285,"NOV"
1995-12-01,"MIA_89-02_M_ng",3.718,2.433,2.556,0.913,2.544,NA,0.903,7.27609226188801,1.9438572,10.132949461888,"DEC"
1996-01-01,"MIA_89-02_M_ng",5.62,3.672,2.203,0.858,2.183,NA,0.665,10.9814265456855,1.2791248,13.1185513456855,"JAN"
1996-02-01,"MIA_89-02_M_ng",3.105,2.038,3.363,2.246,3.157,NA,1.407,6.09481135623829,2.8502392,11.1910505562383,"FEB"
1996-03-01,"MIA_89-02_M_ng",5.151,3.054,2.734,1.607,2.129,NA,0.805,9.13324528064364,1.9656136,12.7058588806436,"MAR"
1996-04-01,"MIA_89-02_M_ng",4.425,3.107,2.873,1.524,1.828,NA,0.549,9.29174626292069,2.0912788,12.9070250629207,"APR"
1996-05-01,"MIA_89-02_M_ng",4.415,2.799,2.495,1.028,1.715,NA,0.561,8.37064621497104,1.7907716,11.189417814971,"MAY"
1996-06-01,"MIA_89-02_M_ng",3.231,2.258,2.208,1.443,2.256,NA,0.562,6.75273996191661,1.6398872,9.83562716191661,"JUN"
1996-07-01,"MIA_89-02_M_ng",3.762,2.358,2.336,16.226,1.294,NA,0.412,7.05179841904313,1.7427272,25.0205256190431,"JUL"
1996-08-01,"MIA_89-02_M_ng",3.511,2.277,1.955,7.026,1.154,NA,0.361,6.80956106877065,1.3821068,15.2176678687707,"AUG"
1996-09-01,"MIA_89-02_M_ng",2.278,1.829,3.219,1.062,1.536,NA,0.772,5.46977918084388,2.7588236,9.29060278084388,"SEP"
1996-10-01,"MIA_89-02_M_ng",2.752,2.016,1.644,0.32,1.291,NA,0.363,6.02901849567046,1.1367744,7.48579289567046,"OCT"
1996-11-01,"MIA_89-02_M_ng",5.777,3.659,1.78,0.704,1.248,NA,0.323,10.942548946259,0.8593956,12.505944546259,"NOV"
1996-12-01,"MIA_89-02_M_ng",4.49,2.767,1.754,0.532,1.405,NA,0.526,8.27494750869056,1.0578228,9.86477030869056,"DEC"
1997-01-01,"MIA_89-02_M_ng",4.081,2.517,1.788,0.59,1.511,NA,0.517,7.52730136587428,1.1547228,9.27202416587428,"JAN"
1997-02-01,"MIA_89-02_M_ng",5.072,2.677,1.976,1.023,1.463,NA,0.424,8.0057948972767,1.3024668,10.3312616972767,"FEB"
1997-03-01,"MIA_89-02_M_ng",4.23,2.654,3.166,1.264,2.301,NA,0.797,7.9370114521376,2.4982536,11.6992650521376,"MAR"
1997-04-01,"MIA_89-02_M_ng",3.991,2.553,3.384,2.302,2.787,NA,1.053,7.63496241043982,2.7416652,12.6786276104398,"APR"
1997-05-01,"MIA_89-02_M_ng",3.472,2.308,2.986,1.206,2.407,NA,0.831,6.90226919047987,2.4053072,10.5135763904799,"MAY"
1997-06-01,"MIA_89-02_M_ng",2.34,1.222,1.567,14.967,1.612,NA,0.618,3.65449434608596,1.2595448,19.881039146086,"JUN"
1997-07-01,"MIA_89-02_M_ng",2.812,1.488,1.669,8.223,1.619,NA,0.583,4.44998984204248,1.2946192,13.9676090420425,"JUL"
1997-08-01,"MIA_89-02_M_ng",2.316,1.308,1.39,5.553,1.368,NA,0.439,3.91168461921476,1.0609072,10.5255918192148,"AUG"
1997-09-01,"MIA_89-02_M_ng",3.734,2.104,1.447,3.574,1.282,NA,0.459,6.29218993794179,0.9176336,10.7838235379418,"SEP"
1997-10-01,"MIA_89-02_M_ng",3.419,2.191,3.304,2.017,2.031,NA,0.921,6.55237079564185,2.7527444,11.3221151956419,"OCT"
1997-11-01,"MIA_89-02_M_ng",4.037,2.51,2.506,1.767,1.3,NA,0.649,7.50636727387542,1.874484,11.1478512738754,"NOV"
1997-12-01,"MIA_89-02_M_ng",3.451,2.129,2.252,2.119,1.437,NA,0.773,6.36695455222342,1.7163436,10.2022981522234,"DEC"
1998-01-01,"MIA_89-02_M_ng",4.961,2.945,1.912,1.665,1.04,NA,0.546,8.80727156237574,1.171038,11.6433095623757,"JAN"
1998-02-01,"MIA_89-02_M_ng",5.861,3.803,3.368,2.769,2.311,NA,0.986,11.3731931245212,2.4111652,16.5533583245212,"FEB"
1998-03-01,"MIA_89-02_M_ng",6.992,4.409,2.948,1.967,1.358,NA,0.498,13.1854873747079,1.8386956,16.9911829747079,"MAR"
1998-04-01,"MIA_89-02_M_ng",5.528,3.727,3.677,2.219,1.766,NA,0.815,11.1459086971051,2.7392868,16.1041954971051,"APR"
1998-05-01,"MIA_89-02_M_ng",2.295,1.893,4.563,3.327,3.262,NA,1.515,5.66117659340485,4.0867212,13.0748977934049,"MAY"
1998-06-01,"MIA_89-02_M_ng",2.837,2.142,3.935,12.607,2.946,NA,1.264,6.40583215164986,3.3960728,22.4089049516499,"JUN"
1998-07-01,"MIA_89-02_M_ng",3.978,2.53,3.719,33.429,2.58,NA,1.181,7.56617896530072,3.082452,44.0776309653007,"JUL"
1998-08-01,"MIA_89-02_M_ng",3.351,2.154,2.226,13.414,1.744,NA,0.48,6.44171916650504,1.6840536,21.539772766505,"AUG"
1998-09-01,"MIA_89-02_M_ng",3.257,2.156,2.662,6.639,1.566,NA,0.496,6.44770033564757,2.1195504,15.2062507356476,"SEP"
1998-10-01,"MIA_89-02_M_ng",4.39,2.966,2.973,3.566,1.515,NA,0.582,8.87007383837231,2.2267544,14.6628282383723,"OCT"
1998-11-01,"MIA_89-02_M_ng",4.167,3.293,3.545,1.62,1.494,NA,0.567,9.847994993176,2.7164812,14.184476193176,"NOV"
1998-12-01,"MIA_89-02_M_ng",5.902,4.14,2.067,0.774,1.022,NA,0.232,12.3810201250375,1.025376,14.1803961250375,"DEC"
1999-01-01,"MIA_89-02_M_ng",4.683,3.117,1.928,1.282,1.26,NA,0.371,9.32165210863334,1.1437628,11.7474149086333,"JAN"
1999-02-01,"MIA_89-02_M_ng",4.035,2.363,3.49,2.558,3.489,NA,1.138,7.06675134189945,2.8954692,12.5202205418995,"FEB"
1999-03-01,"MIA_89-02_M_ng",3.339,2.363,3.779,3.478,3.134,NA,1.329,7.06675134189945,3.1844692,13.7292205418995,"MAR"
1999-04-01,"MIA_89-02_M_ng",3.894,2.608,4.225,5.123,3.151,NA,1.553,7.7994445618594,3.5688272,16.4912717618594,"APR"
1999-05-01,"MIA_89-02_M_ng",2.786,2.061,3.316,2.782,3.044,NA,1.631,6.16359480137739,2.7974524,11.7430472013774,"MAY"
1999-06-01,"MIA_89-02_M_ng",3.781,2.362,1.905,8.079,1.626,NA,0.463,7.06376075732819,1.3107208,16.4534815573282,"JUN"
1999-07-01,"MIA_89-02_M_ng",3.419,2.157,2.268,19.379,1.849,NA,0.467,6.45069092021884,1.7252988,27.5549897202188,"JUL"
1999-08-01,"MIA_89-02_M_ng",2.751,1.828,2.767,7.69,2.295,NA,0.814,5.46678859627262,2.3070752,15.4638637962726,"AUG"
1999-09-01,"MIA_89-02_M_ng",3.077,2.34,4.075,4.714,2.196,NA,1.091,6.99796789676035,3.486256,15.1982238967604,"SEP"
1999-10-01,"MIA_89-02_M_ng",9.887,5.864,2.905,3.42,1.175,NA,0.309,17.5367879258986,1.4296176,22.3864055258986,"OCT"
1999-11-01,"MIA_89-02_M_ng",8.399,4.728,2.364,9.55,1.357,NA,0.389,14.1394838529414,1.1744352,24.8639190529414,"NOV"
1999-12-01,"MIA_89-02_M_ng",4.374,2.753,1.856,4.586,1.52,NA,0.498,8.23307932469285,1.1633452,13.9824245246928,"DEC"
2000-01-01,"MIA_89-02_M_ng",4.327,2.864,2.695,2.34,2.076,NA,0.745,8.56503421210327,1.9744176,12.8794518121033,"JAN"
2000-02-01,"MIA_89-02_M_ng",4.205,2.819,3.141,1.417,2.543,NA,0.866,8.43045790639634,2.4317396,12.2791975063963,"FEB"
2000-03-01,"MIA_89-02_M_ng",5.002,3.346,3.375,2.005,3.213,NA,1.058,10.0064959754531,2.5331464,14.5446423754531,"MAR"
2000-04-01,"MIA_89-02_M_ng",3.927,3.041,4.343,3.006,3.376,NA,1.111,9.09436768121719,3.5778844,15.6782520812172,"APR"
2000-05-01,"MIA_89-02_M_ng",3.103,2.421,3.926,2.787,2.362,NA,1.289,7.24020524703283,3.3168764,13.3440816470328,"MAY"
2000-06-01,"MIA_89-02_M_ng",3.858,2.5,2.303,11.706,1.799,NA,0.461,7.47646142816277,1.674,20.8564614281628,"JUN"
2000-07-01,"MIA_89-02_M_ng",4.084,2.488,2.58,10.133,2.235,NA,0.706,7.44057441330759,1.9540192,19.5275936133076,"JUL"
2000-08-01,"MIA_89-02_M_ng",3.762,2.42,2.832,18.905,2.3,NA,0.557,7.23721466246156,2.223128,28.3653426624616,"AUG"
2000-09-01,"MIA_89-02_M_ng",4.182,2.772,2.366,10.729,1.563,NA,0.413,8.28990043154688,1.6685648,20.6874652315469,"SEP"
2000-10-01,"MIA_89-02_M_ng",3.006,2.394,7.072,5.387,3.389,NA,1.527,7.15945946360867,6.4696696,19.0161290636087,"OCT"
2000-11-01,"MIA_89-02_M_ng",3.116,2.445,3.429,2.928,2.492,NA,0.927,7.31197927674319,2.813838,13.0538172767432,"NOV"
2000-12-01,"MIA_89-02_M_ng",6.893,4.415,2.521,2.491,1.442,NA,0.405,13.2034308821355,1.410186,17.1046168821355,"DEC"
2001-01-01,"MIA_89-02_M_ng",5.217,3.441,2.715,0.286,1.756,NA,0.634,10.2906015097232,1.8492444,12.4258459097232,"JAN"
2001-02-01,"MIA_89-02_M_ng",5.863,3.867,2.97,0.418,2.344,NA,0.728,11.5645905370822,1.9970628,13.9796533370822,"FEB"
2001-03-01,"MIA_89-02_M_ng",3.977,2.89,4.964,2.093,4.024,NA,1.756,8.64278941095616,4.236876,14.9726654109562,"MAR"
2001-04-01,"MIA_89-02_M_ng",7.396,4.359,3.545,5.163,2.481,NA,0.684,13.0359581461446,2.4482756,20.6472337461446,"APR"
2001-05-01,"MIA_89-02_M_ng",4.646,2.932,3.532,5.275,2.79,NA,1.126,8.7683939629493,2.7943088,16.8377027629493,"MAY"
2001-06-01,"MIA_89-02_M_ng",3.209,2.424,2.505,11.958,1.889,NA,0.625,7.24917700074662,1.8951216,21.1022986007466,"JUN"
2001-07-01,"MIA_89-02_M_ng",4.611,2.981,2.318,9.692,1.681,NA,0.376,8.91493260694129,1.5679804,20.1749130069413,"JUL"
2001-08-01,"MIA_89-02_M_ng",3.015,2.097,2.702,9.068,1.911,NA,0.576,6.27125584594293,2.1743948,17.5136506459429,"AUG"
2001-09-01,"MIA_89-02_M_ng",3.324,2.007,2.257,1.697,1.755,NA,0.48,6.00210323452907,1.7520388,9.45114203452907,"SEP"
2001-10-01,"MIA_89-02_M_ng",7.633,4.281,2.377,2.088,1.32,NA,0.293,12.8026925495859,1.2999004,16.1905929495859,"OCT"
2001-11-01,"MIA_89-02_M_ng",6.82,4.056,3.151,1.713,1.875,NA,0.505,12.1298110210513,2.1305104,15.9733214210513,"NOV"
2001-12-01,"MIA_89-02_M_ng",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"DEC"
2002-01-01,"MIA_89-02_M_ng",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"JAN"
2002-02-01,"MIA_89-02_M_ng",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FEB"
2002-03-01,"MIA_89-02_M_ng",3.179,2.523,3.494,2.448,3.04,NA,0.78,7.54524487330187,2.8592132,12.8524580733019,"MAR"
2002-04-01,"MIA_89-02_M_ng",4.339,2.796,3.114,1.378,2.476,NA,0.5,8.36167446125724,2.4105264,12.1502008612572,"APR"
2002-05-01,"MIA_89-02_M_ng",3.64,2.396,2.455,3.755,2.122,NA,0.451,7.1654406327512,1.8521664,12.7726070327512,"MAY"
2002-06-01,"MIA_89-02_M_ng",3.87,2.489,2.296,5.825,1.297,NA,0.305,7.44356499787885,1.6697676,14.9383325978789,"JUN"
2002-07-01,"MIA_89-02_M_ng",4.026,2.479,2.449,14.547,1.822,NA,0.358,7.4136591521662,1.8252836,23.7859427521662,"JUL"
2002-08-01,"MIA_89-02_M_ng",2.71,2.106,2.801,5.393,2.358,NA,0.588,6.29817110708432,2.2711304,13.9623015070843,"AUG"
2002-09-01,"MIA_89-02_M_ng",3.319,2.178,1.928,5.803,1.074,NA,0.239,6.51349319621541,1.3800152,13.6965083962154,"SEP"
2002-10-01,"MIA_89-02_M_ng",2.259,1.768,2.082,0.329,1.825,NA,0.49,5.28735352199671,1.6371712,7.25352472199671,"OCT"
2002-11-01,"MIA_89-02_M_ng",3.488,2.603,2.864,-0.068,1.764,NA,0.596,7.78449163900308,2.2090852,9.92557683900308,"NOV"
2002-12-01,"MIA_89-02_M_ng",4.865,3.576,2.833,0.619,2.095,NA,0.41,10.694330426844,1.9332784,13.246608826844,"DEC"
NA,"MIA_89-02_M_ng",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
NA,"MIA_89-02_M_ng",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
NA,"MIA_89-02_M_ng",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
NA,"MIA_89-02_M_ng",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
NA,"MIA_89-02_M_ng",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
1981-01-20,"MID1981-2000F",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"JAN"
1981-01-25,"MID1981-2000F",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"JAN"
1981-02-01,"MID1981-2000F",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FEB"
1981-02-08,"MID1981-2000F",12.038,6.61,1.964,0.4,0.14,0.0191,NA,19.7677640160624,0.300924,20.4686880160624,"FEB"
1981-02-15,"MID1981-2000F",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FEB"
1981-02-22,"MID1981-2000F",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FEB"
1981-03-01,"MID1981-2000F",8.697,4.88,1.584,1.625,0.241,0.022,NA,14.5940527077737,0.356192,16.5752447077737,"MAR"
1981-03-08,"MID1981-2000F",10.011,5.713,2.352,1.875,0.462,0.0289,NA,17.0852096556376,0.9146092,19.8748188556376,"MAR"
1981-03-15,"MID1981-2000F",12.516,7.55,3.107,2.125,0.47,0.0252,NA,22.5789135130516,1.20742,25.9113335130516,"MAR"
1981-03-22,"MID1981-2000F",7.688,4.317,1.917,1.375,0.342,0.0158,NA,12.9103535941515,0.8308428,15.1161963941515,"MAR"
1981-03-29,"MID1981-2000F",10.743,6.13,1.823,1.088,0.182,0.023,NA,18.3322834218551,0.280692,19.7009754218551,"MAR"
1981-04-05,"MID1981-2000F",10.785,6.297,2.541,0.55,0.436,0.0349,NA,18.8317110452564,0.9566748,20.3383858452564,"APR"
1981-04-12,"MID1981-2000F",8.572,5.05,2.096,2.25,0.48,0.0401,NA,15.1024520848888,0.82542,18.1778720848888,"APR"
1981-04-19,"MID1981-2000F",9.431,5.449,2.134,1.225,0.474,0.0364,NA,16.2956953288236,0.7630316,18.2837269288236,"APR"
1981-04-26,"MID1981-2000F",10.034,6.31,2.583,0.538,0.41,0.0328,NA,18.8705886446828,0.995404,20.4039926446828,"APR"
1981-05-03,"MID1981-2000F",12.766,6.919,1.536,1.05,0.178,0.0233,NA,20.6918546485833,0,21.7418546485833,"MAY"
1981-05-10,"MID1981-2000F",10.389,6.39,2.633,0.863,0.161,0.075,NA,19.109835410384,1.025276,20.998111410384,"MAY"
1981-05-17,"MID1981-2000F",6.008,3.73,1.821,0.988,0.322,0.0691,NA,11.1548804508189,0.882532,13.0254124508189,"MAY"
1981-05-24,"MID1981-2000F",6.3,4.68,4.002,3.625,0.427,0.0823,NA,13.9959357935207,2.824512,20.4454477935207,"MAY"
1981-05-31,"MID1981-2000F",2.858,3.54,5.752,7.75,0.568,0.111,NA,10.5866693822785,4.861336,23.1980053822785,"MAY"
1981-06-07,"MID1981-2000F",5.388,3.28,1.362,1.5,0.309,0.0378,NA,9.80911739374955,0.536752,11.8458693937496,"JUN"
1981-06-14,"MID1981-2000F",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"JUN"
1981-06-21,"MID1981-2000F",4.996,3.62,1.438,0.238,0.182,0.0295,NA,10.8259161479797,0.527208,11.5911241479797,"JUN"
1981-06-28,"MID1981-2000F",12.004,6.81,2.488,0.413,0.344,0.0299,NA,20.3658809303154,0.774604,21.5534849303154,"JUN"
1981-07-05,"MID1981-2000F",7.294,4.05,1.688,0.175,0.206,0.031,NA,12.1118675136237,0.66902,12.9558875136237,"JUL"
1981-07-12,"MID1981-2000F",4.974,2.97,1.17,0.075,0.154,0.0244,NA,8.88203617665737,0.422748,9.37978417665737,"JUL"
1981-07-19,"MID1981-2000F",6.853,4.11,1.451,0.088,0.198,0.0381,NA,12.2913025878996,0.416924,12.7962265878996,"JUL"
1981-07-26,"MID1981-2000F",4.262,2.689,1.107,0.105,0.298,0.0224,NA,8.04168191213188,0.4304476,8.57712951213188,"JUL"
1981-08-02,"MID1981-2000F",9.201,5.609,1.847,0.138,0.278,0.0211,NA,16.774188860226,0.4357756,17.347964460226,"AUG"
1981-08-09,"MID1981-2000F",6.381,3.621,1.629,0.163,0.375,0.0247,NA,10.828906732551,0.7179564,11.709863132551,"AUG"
1981-08-16,"MID1981-2000F",13.285,7.423,2.543,0.06,0.311,0.03,NA,22.1991092725009,0.6753732,22.9344824725009,"AUG"
1981-08-23,"MID1981-2000F",12.708,6.986,2.502,0.4,0.394,0.0568,NA,20.892223814858,0.7443224,22.036546214858,"AUG"
1981-08-30,"MID1981-2000F",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"AUG"
1981-09-06,"MID1981-2000F",8.077,4.399,1.789,0.055,0.265,0.0582,NA,13.1555815289952,0.6822116,13.8927931289952,"SEP"
1981-09-14,"MID1981-2000F",6.865,3.606,1.408,0.036,0.16,0.0279,NA,10.784047963982,0.5007304,11.320778363982,"SEP"
1981-09-21,"MID1981-2000F",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"SEP"
1981-09-29,"MID1981-2000F",2.154,1.201,0.282,0.763,0.083,0.0069,NA,3.5916920700894,0,4.3546920700894,"SEP"
1981-10-06,"MID1981-2000F",5.194,2.994,0.943,0.225,0.194,0.0145,NA,8.95381020636773,0.1897096,9.36851980636773,"OCT"
1981-10-11,"MID1981-2000F",5.289,3.321,1.573,0.563,0.319,0.0253,NA,9.93173136117143,0.7374364,11.2321677611714,"OCT"
1981-10-18,"MID1981-2000F",9.922,6.048,2.168,0.588,0.409,0.0325,NA,18.0870554870114,0.6463232,19.3213786870114,"OCT"
1981-10-25,"MID1981-2000F",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"OCT"
1981-11-01,"MID1981-2000F",10.012,6.121,1.815,0.413,0.343,0.0153,NA,18.3053681607137,0.2749564,18.9933245607137,"NOV"
1981-11-08,"MID1981-2000F",4.976,3.175,1.166,1.163,0.369,0.0199,NA,9.49510601376672,0.36717,11.0252760137667,"NOV"
1981-11-15,"MID1981-2000F",5.403,3.36,1.048,0.115,0.305,0.014,NA,10.0483641594508,0.202624,10.3659881594508,"NOV"
1981-11-22,"MID1981-2000F",14.736,8.813,2.266,0.188,0.152,0.0106,NA,26.3560218265594,0.0486491999999998,26.5926710265594,"NOV"
1981-11-29,"MID1981-2000F",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"NOV"
1981-12-06,"MID1981-2000F",14.647,8.274,2.134,0.125,0.211,0.0143,NA,24.7440967426475,0.0522616,24.9213583426475,"DEC"
1981-12-13,"MID1981-2000F",8.827,5.687,1.574,0.238,0.296,0.0109,NA,17.0074544567847,0.1431508,17.3886052567847,"DEC"
1981-12-20,"MID1981-2000F",9.371,5.488,1.731,0.095,0.261,0.0068,NA,16.4123281271029,0.3502192,16.8575473271029,"DEC"
1981-12-27,"MID1981-2000F",7.9,4.703,1.4,0.288,0.177,0.0078,NA,14.0647192386598,0.2167252,14.5694444386598,"DEC"
1982-01-03,"MID1981-2000F",15.563,8.99,2.306,0.3,0.162,0.0077,NA,26.8853552956733,0.0441160000000003,27.2294712956733,"JAN"
1982-01-10,"MID1981-2000F",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"JAN"
1982-01-17,"MID1981-2000F",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"JAN"
1982-01-24,"MID1981-2000F",12.934,7.054,2.315,0.313,0.361,0.0123,NA,21.0955835657041,0.5402136,21.9487971657041,"JAN"
1982-01-31,"MID1981-2000F",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"JAN"
1982-02-07,"MID1981-2000F",9.72,5.493,1.712,0.213,0.302,NA,NA,16.4272810499592,0.3299612,16.9702422499592,"FEB"
1982-02-14,"MID1981-2000F",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FEB"
1982-02-21,"MID1981-2000F",12.905,7.327,2.084,0.388,0.179,NA,NA,21.9120131536594,0.2405268,22.5405399536594,"FEB"
1982-02-28,"MID1981-2000F",6.959,4.05,1.822,2,0.371,NA,NA,12.1118675136237,0.80302,14.9148875136237,"FEB"
1982-03-08,"MID1981-2000F",11.613,6.638,2.142,1.05,0.388,NA,NA,19.8515003840578,0.4718792,21.3733795840578,"MAR"
1982-03-15,"MID1981-2000F",10.2,5.98,2.627,2.175,0.444,NA,NA,17.8836957361654,1.122432,21.1811277361654,"MAR"
1982-03-21,"MID1981-2000F",14.98,8.419,3.078,1.042,0.533,NA,NA,25.1777315054809,0.9597796,27.1795111054809,"MAR"
1982-03-28,"MID1981-2000F",13.91,7.893,2.368,0.491,0.209,NA,NA,23.6046840209955,0.3821212,24.4778052209955,"MAR"
1982-04-04,"MID1981-2000F",9.054,5.088,1.502,0.267,0.135,NA,NA,15.2160942985969,0.2218592,15.7049534985969,"APR"
1982-04-11,"MID1981-2000F",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"APR"
1982-04-18,"MID1981-2000F",11.398,6.267,2.739,1.436,0.465,NA,NA,18.7419935081184,1.1622228,21.3402163081184,"APR"
1982-04-25,"MID1981-2000F",8.719,5.059,2.593,1.977,0.544,NA,NA,15.1293673460302,1.3201556,18.4265229460302,"APR"
1982-05-02,"MID1981-2000F",5.086,3.069,1.851,1.56,0.601,NA,NA,9.17810404921262,1.0788396,11.8169436492126,"MAY"
1982-05-10,"MID1981-2000F",2.531,1.486,0.958,1.266,0.27,NA,NA,4.44400867289995,0.5841224,6.29413107289995,"MAY"
1982-05-18,"MID1981-2000F",4.469,2.686,1.542,3.619,0.465,NA,NA,8.03271015841808,0.8662024,12.5179125584181,"MAY"
1982-05-24,"MID1981-2000F",7.913,4.596,1.786,0.417,0.332,NA,NA,13.7447266895344,0.6296464,14.7913730895344,"MAY"
1982-05-30,"MID1981-2000F",9.17,5.211,2.439,0.621,0.549,NA,NA,15.5839362008625,1.1279124,17.3328486008625,"MAY"
1982-06-06,"MID1981-2000F",5.239,3.312,1.704,0.171,0.392,NA,NA,9.90481610003004,0.8707008,10.94651690003,"JUN"
1982-06-13,"MID1981-2000F",2.914,1.946,1.312,0.264,0.442,NA,NA,5.8196775756819,0.8223864,6.9060639756819,"JUN"
1982-06-20,"MID1981-2000F",2.17,1.517,1.044,0.46,0.368,NA,NA,4.53671679460917,0.6623228,5.65903959460917,"JUN"
1982-06-27,"MID1981-2000F",7.39,4.278,1.411,0.104,0.223,NA,NA,12.7937207958721,0.3346552,13.2323759958721,"JUN"
1982-07-04,"MID1981-2000F",10.361,5.653,1.792,0.117,0.139,NA,NA,16.9057745813617,0.3697052,17.3924797813617,"JUL"
1982-07-11,"MID1981-2000F",7.376,4.06,1.362,0.025,0.112,NA,NA,12.1417733593363,0.340504,12.5072773593363,"JUL"
1982-07-18,"MID1981-2000F",9.766,5.419,1.842,0.064,0.222,NA,NA,16.2059777916856,0.4785796,16.7485573916856,"JUL"
1982-07-25,"MID1981-2000F",3.522,2.155,1.015,0.081,0.241,NA,NA,6.44470975107631,0.472802,6.99851175107631,"JUL"
1982-08-01,"MID1981-2000F",6.874,3.757,1.269,0.041,0.169,NA,NA,11.235626234243,0.3237388,11.600365034243,"AUG"
