month,site,site.long.name,lat,lon,MOA,TOA,BC,SO4,NCL,DST,smSS,total.aerosol
MAY,Bar_84-01_M_ng,CA0048,36.796,241.731,0,0,0,0,0,0,7.12833791159e-11,0
JUN,Bar_84-01_M_ng,CA0048,36.796,241.731,0,0,0,0,0,0,7.50449718182e-11,0
JUL,Bar_84-01_M_ng,CA0048,36.796,241.731,0,0,0,0,0,0,7.04464646135e-11,0
AUG,Bar_84-01_M_ng,CA0048,36.796,241.731,0,0,0,0,0,0,8.14288429142e-11,0
SEP,Bar_84-01_M_ng,CA0048,36.796,241.731,0,0,0,0,0,0,7.03538501146e-11,0
OCT,Bar_84-01_M_ng,CA0048,36.796,241.731,0,0,0,0,0,0,1.36360712875e-10,0
NOV,Bar_84-01_M_ng,CA0048,36.796,241.731,0,0,0,0,0,0,1.73670881706e-10,0
DEC,Bar_84-01_M_ng,CA0048,36.796,241.731,0,0,0,0,0,0,1.27406256831e-10,0
JAN,Wellington19871996,ICE0068,-64.77,278.2137,0,0,0,0,0,0,3.64121570303e-10,0
FEB,Wellington19871996,ICE0068,-64.77,278.2137,0,0,0,0,0,0,3.55319820034e-10,0
MAR,Wellington19871996,ICE0068,-64.77,278.2137,0,0,0,0,0,0,3.46293167287e-10,0
APR,Wellington19871996,ICE0068,-64.77,278.2137,0,0,0,0,0,0,4.81747821269e-10,0
MAY,Wellington19871996,ICE0068,-64.77,278.2137,0,0,0,0,0,0,3.54068228119e-10,0
JUN,Wellington19871996,ICE0068,-64.77,278.2137,0,0,0,0,0,0,2.89510282457e-10,0
JUL,Wellington19871996,ICE0068,-64.77,278.2137,0,0,0,0,0,0,2.95308084953e-10,0
AUG,Wellington19871996,ICE0068,-64.77,278.2137,0,0,0,0,0,0,3.71149338218e-10,0
SEP,Wellington19871996,ICE0068,-64.77,278.2137,0,0,0,0,0,0,4.68299169645e-10,0
OCT,Wellington19871996,ICE0068,-64.77,278.2137,0,0,0,0,0,0,3.75810593824e-10,0
NOV,Wellington19871996,ICE0068,-64.77,278.2137,0,0,0,0,0,0,2.94251848898e-10,0
DEC,Wellington19871996,ICE0068,-64.77,278.2137,0,0,0,0,0,0,3.14318593393e-10,0
JAN,Mawson1987-1995,VX0082,36.643,356.42,0,0,0,0,0,0,1.85761279328e-10,0
FEB,Mawson1987-1995,VX0082,36.643,356.42,0,0,0,0,0,0,2.29266193536e-10,0
MAR,Mawson1987-1995,VX0082,36.643,356.42,0,0,0,0,0,0,1.22471596404e-10,0
APR,Mawson1987-1995,VX0082,36.643,356.42,0,0,0,0,0,0,1.30440122172e-10,0
MAY,Mawson1987-1995,VX0082,36.643,356.42,0,0,0,0,0,0,1.31186908403e-10,0
JUN,Mawson1987-1995,VX0082,36.643,356.42,0,0,0,0,0,0,1.15537473455e-10,0
JUL,Mawson1987-1995,VX0082,36.643,356.42,0,0,0,0,0,0,1.36218132705e-10,0
AUG,Mawson1987-1995,VX0082,36.643,356.42,0,0,0,0,0,0,1.32343131784e-10,0
SEP,Mawson1987-1995,VX0082,36.643,356.42,0,0,0,0,0,0,2.0087409971e-10,0
OCT,Mawson1987-1995,VX0082,36.643,356.42,0,0,0,0,0,0,1.813768454e-10,0
NOV,Mawson1987-1995,VX0082,36.643,356.42,0,0,0,0,0,0,1.62907938254e-10,0
DEC,Mawson1987-1995,VX0082,36.643,356.42,0,0,0,0,0,0,1.1834045815e-10,0
JAN,VX0082,VX0083,33.591,293.269,0,0,0,0,0,0,2.2815582361e-10,0
FEB,VX0082,VX0083,33.591,293.269,0,0,0,0,0,0,1.96533152517e-10,0
MAR,VX0082,VX0083,33.591,293.269,0,0,0,0,0,0,2.32423841892e-10,0
APR,VX0082,VX0083,33.591,293.269,0,0,0,0,0,0,1.91188145055e-10,0
MAY,VX0082,VX0083,33.591,293.269,0,0,0,0,0,0,1.90083432405e-10,0
JUN,VX0082,VX0083,33.591,293.269,0,0,0,0,0,0,2.25813765318e-10,0
JUL,VX0082,VX0083,33.591,293.269,0,0,0,0,0,0,1.21787209816e-10,0
AUG,VX0082,VX0083,33.591,293.269,0,0,0,0,0,0,2.00134397623e-10,0
SEP,VX0082,VX0083,33.591,293.269,0,0,0,0,0,0,1.97525385039e-10,0
OCT,VX0082,VX0083,33.591,293.269,0,0,0,0,0,0,2.58267529448e-10,0
NOV,VX0082,VX0083,33.591,293.269,0,0,0,0,0,0,2.28417982672e-10,0
DEC,VX0082,VX0083,33.591,293.269,0,0,0,0,0,0,2.72854673233e-10,0
JAN,VX0083,Philippines,38.48,237.059,0,0,0,0,0,0,2.54647986801e-10,0
FEB,VX0083,Philippines,38.48,237.059,0,0,0,0,0,0,3.04274843015e-10,0
MAR,VX0083,Philippines,38.48,237.059,0,0,0,0,0,0,3.12394563823e-10,0
APR,VX0083,Philippines,38.48,237.059,0,0,0,0,0,0,2.51826459903e-10,0
MAY,VX0083,Philippines,38.48,237.059,0,0,0,0,0,0,2.28671262976e-10,0
JUN,VX0083,Philippines,38.48,237.059,0,0,0,0,0,0,2.84247170263e-10,0
JUL,VX0083,Philippines,38.48,237.059,0,0,0,0,0,0,2.00653727364e-10,0
AUG,VX0083,Philippines,38.48,237.059,0,0,0,0,0,0,1.90070390567e-10,0
SEP,VX0083,Philippines,38.48,237.059,0,0,0,0,0,0,1.38157718242e-10,0
OCT,VX0083,Philippines,38.48,237.059,0,0,0,0,0,0,3.16902739221e-10,0
NOV,VX0083,Philippines,38.48,237.059,0,0,0,0,0,0,3.17955182803e-10,0
DEC,VX0083,Philippines,38.48,237.059,0,0,0,0,0,0,2.43629237855e-10,0
JAN,Philippines,VX0089,36.505,295.761,0,0,0,0,0,0,2.50241833107e-10,0
FEB,Philippines,VX0089,36.505,295.761,0,0,0,0,0,0,2.10097989357e-10,0
MAR,Philippines,VX0089,36.505,295.761,0,0,0,0,0,0,2.48071575167e-10,0
APR,Philippines,VX0089,36.505,295.761,0,0,0,0,0,0,2.11746325692e-10,0
MAY,Philippines,VX0089,36.505,295.761,0,0,0,0,0,0,2.21719088497e-10,0
JUN,Philippines,VX0089,36.505,295.761,0,0,0,0,0,0,2.55050227428e-10,0
JUL,Philippines,VX0089,36.505,295.761,0,0,0,0,0,0,1.33158353094e-10,0
AUG,Philippines,VX0089,36.505,295.761,0,0,0,0,0,0,1.98625774152e-10,0
SEP,Philippines,VX0089,36.505,295.761,0,0,0,0,0,0,2.52401143032e-10,0
OCT,Philippines,VX0089,36.505,295.761,0,0,0,0,0,0,2.55682600045e-10,0
NOV,Philippines,VX0089,36.505,295.761,0,0,0,0,0,0,3.00607389998e-10,0
DEC,Philippines,VX0089,36.505,295.761,0,0,0,0,0,0,3.0355360253e-10,0
JAN,VX0089,ML062,41.878,189.42,0,0,0,0,0,0,4.03782436188e-10,0
FEB,VX0089,ML062,41.878,189.42,0,0,0,0,0,0,4.23587699061e-10,0
MAR,VX0089,ML062,41.878,189.42,0,0,0,0,0,0,4.22503012569e-10,0
APR,VX0089,ML062,41.878,189.42,0,0,0,0,0,0,3.31882088564e-10,0
MAY,VX0089,ML062,41.878,189.42,0,0,0,0,0,0,2.50068205115e-10,0
JUN,VX0089,ML062,41.878,189.42,0,0,0,0,0,0,4.19899966751e-10,0
JUL,VX0089,ML062,41.878,189.42,0,0,0,0,0,0,3.15623054609e-10,0
AUG,VX0089,ML062,41.878,189.42,0,0,0,0,0,0,3.683898066e-10,0
SEP,VX0089,ML062,41.878,189.42,0,0,0,0,0,0,3.97382111435e-10,0
OCT,VX0089,ML062,41.878,189.42,0,0,0,0,0,0,3.25859216758e-10,0
NOV,VX0089,ML062,41.878,189.42,0,0,0,0,0,0,3.60973580777e-10,0
DEC,VX0089,ML062,41.878,189.42,0,0,0,0,0,0,3.65505224702e-10,0
JAN,Point Reyes,CA0055,37.061,237.007,0,0,0,0,0,0,2.54647986801e-10,0
FEB,Point Reyes,CA0055,37.061,237.007,0,0,0,0,0,0,3.04274843015e-10,0
MAR,Point Reyes,CA0055,37.061,237.007,0,0,0,0,0,0,3.12394563823e-10,0
APR,Point Reyes,CA0055,37.061,237.007,0,0,0,0,0,0,2.51826459903e-10,0
MAY,Point Reyes,CA0055,37.061,237.007,0,0,0,0,0,0,2.28671262976e-10,0
JUN,Point Reyes,CA0055,37.061,237.007,0,0,0,0,0,0,2.84247170263e-10,0
JUL,Point Reyes,CA0055,37.061,237.007,0,0,0,0,0,0,2.00653727364e-10,0
AUG,Point Reyes,CA0055,37.061,237.007,0,0,0,0,0,0,1.90070390567e-10,0
SEP,Point Reyes,CA0055,37.061,237.007,0,0,0,0,0,0,1.38157718242e-10,0
OCT,Point Reyes,CA0055,37.061,237.007,0,0,0,0,0,0,3.16902739221e-10,0
NOV,Point Reyes,CA0055,37.061,237.007,0,0,0,0,0,0,3.17955182803e-10,0
DEC,Point Reyes,CA0055,37.061,237.007,0,0,0,0,0,0,2.43629237855e-10,0
JAN,ML062,ML060,36.869,56.25,0,0,0,0,0,0,2.68351760446e-11,0
FEB,ML062,ML060,36.869,56.25,0,0,0,0,0,0,2.69295240535e-11,0
MAR,ML062,ML060,36.869,56.25,0,0,0,0,0,0,2.67057663218e-11,0
APR,ML062,ML060,36.869,56.25,0,0,0,0,0,0,1.75979590604e-11,0
MAY,ML062,ML060,36.869,56.25,0,0,0,0,0,0,1.62341578447e-11,0
JUN,ML062,ML060,36.869,56.25,0,0,0,0,0,0,1.62232265164e-11,0
JUL,ML062,ML060,36.869,56.25,0,0,0,0,0,0,1.32699712067e-11,0
AUG,ML062,ML060,36.869,56.25,0,0,0,0,0,0,2.08651484549e-11,0
SEP,ML062,ML060,36.869,56.25,0,0,0,0,0,0,2.75488026674e-11,0
OCT,ML062,ML060,36.869,56.25,0,0,0,0,0,0,3.45151264553e-11,0
NOV,ML062,ML060,36.869,56.25,0,0,0,0,0,0,3.93679512785e-11,0
DEC,ML062,ML060,36.869,56.25,0,0,0,0,0,0,3.52105810046e-11,0
JAN,ML060,ML058,33.839,237.244,0,0,0,0,0,0,2.80745076309e-10,0
FEB,ML060,ML058,33.839,237.244,0,0,0,0,0,0,3.51191081359e-10,0
MAR,ML060,ML058,33.839,237.244,0,0,0,0,0,0,3.82004160944e-10,0
APR,ML060,ML058,33.839,237.244,0,0,0,0,0,0,3.2624393718e-10,0
MAY,ML060,ML058,33.839,237.244,0,0,0,0,0,0,3.32760383421e-10,0
JUN,ML060,ML058,33.839,237.244,0,0,0,0,0,0,4.11895101054e-10,0
JUL,ML060,ML058,33.839,237.244,0,0,0,0,0,0,3.09153463816e-10,0
AUG,ML060,ML058,33.839,237.244,0,0,0,0,0,0,2.72784794302e-10,0
SEP,ML060,ML058,33.839,237.244,0,0,0,0,0,0,1.80849608044e-10,0
OCT,ML060,ML058,33.839,237.244,0,0,0,0,0,0,3.20039728074e-10,0
NOV,ML060,ML058,33.839,237.244,0,0,0,0,0,0,3.32892604315e-10,0
DEC,ML060,ML058,33.839,237.244,0,0,0,0,0,0,2.73526467713e-10,0
JAN,ML058,ML067,52.92,236.976,0,0,0,0,0,0,1.75479237083e-10,0
FEB,ML058,ML067,52.92,236.976,0,0,0,0,0,0,1.6998123084e-10,0
MAR,ML058,ML067,52.92,236.976,0,0,0,0,0,0,1.58401556083e-10,0
APR,ML058,ML067,52.92,236.976,0,0,0,0,0,0,1.40957729515e-10,0
MAY,ML058,ML067,52.92,236.976,0,0,0,0,0,0,1.28164057234e-10,0
JUN,ML058,ML067,52.92,236.976,0,0,0,0,0,0,1.35397316133e-10,0
JUL,ML058,ML067,52.92,236.976,0,0,0,0,0,0,1.01171516421e-10,0
AUG,ML058,ML067,52.92,236.976,0,0,0,0,0,0,1.3391450684e-10,0
SEP,ML058,ML067,52.92,236.976,0,0,0,0,0,0,1.86323904269e-10,0
OCT,ML058,ML067,52.92,236.976,0,0,0,0,0,0,2.34311551148e-10,0
NOV,ML058,ML067,52.92,236.976,0,0,0,0,0,0,2.95756263954e-10,0
DEC,ML058,ML067,52.92,236.976,0,0,0,0,0,0,2.53182824664e-10,0
JAN,ML067,ML064,32.27,202.3,0,0,0,0,0,0,3.86178503783e-10,0
FEB,ML067,ML064,32.27,202.3,0,0,0,0,0,0,3.99328751854e-10,0
MAR,ML067,ML064,32.27,202.3,0,0,0,0,0,0,3.42810494904e-10,0
APR,ML067,ML064,32.27,202.3,0,0,0,0,0,0,2.89577046469e-10,0
MAY,ML067,ML064,32.27,202.3,0,0,0,0,0,0,2.634043124e-10,0
JUN,ML067,ML064,32.27,202.3,0,0,0,0,0,0,3.08244889029e-10,0
JUL,ML067,ML064,32.27,202.3,0,0,0,0,0,0,3.12166942945e-10,0
AUG,ML067,ML064,32.27,202.3,0,0,0,0,0,0,2.6383848123e-10,0
SEP,ML067,ML064,32.27,202.3,0,0,0,0,0,0,3.64835558508e-10,0
OCT,ML067,ML064,32.27,202.3,0,0,0,0,0,0,3.39916734038e-10,0
NOV,ML067,ML064,32.27,202.3,0,0,0,0,0,0,4.1837170764e-10,0
DEC,ML067,ML064,32.27,202.3,0,0,0,0,0,0,5.40315361754e-10,0
JAN,ML064,"Palmer Station, Antarctica",37.88261,274.436,0,0,0,0,0,0,4.99062933583e-11,0
FEB,ML064,"Palmer Station, Antarctica",37.88261,274.436,0,0,0,0,0,0,6.23552426594e-11,0
MAR,ML064,"Palmer Station, Antarctica",37.88261,274.436,0,0,0,0,0,0,4.69153439812e-11,0
APR,ML064,"Palmer Station, Antarctica",37.88261,274.436,0,0,0,0,0,0,3.39483304562e-11,0
MAY,ML064,"Palmer Station, Antarctica",37.88261,274.436,0,0,0,0,0,0,4.31055761229e-11,0
JUN,ML064,"Palmer Station, Antarctica",37.88261,274.436,0,0,0,0,0,0,4.26077217087e-11,0
JUL,ML064,"Palmer Station, Antarctica",37.88261,274.436,0,0,0,0,0,0,5.98244157607e-11,0
AUG,ML064,"Palmer Station, Antarctica",37.88261,274.436,0,0,0,0,0,0,3.40800971983e-11,0
SEP,ML064,"Palmer Station, Antarctica",37.88261,274.436,0,0,0,0,0,0,5.7008095755e-11,0
OCT,ML064,"Palmer Station, Antarctica",37.88261,274.436,0,0,0,0,0,0,7.19684714118e-11,0
NOV,ML064,"Palmer Station, Antarctica",37.88261,274.436,0,0,0,0,0,0,8.97947929086e-11,0
DEC,ML064,"Palmer Station, Antarctica",37.88261,274.436,0,0,0,0,0,0,1.00304955634e-10,0
JAN,"Palmer Station, Antarctica","Heimaey, Iceland",36.721,319.61,0,0,0,0,0,0,4.39569972295e-10,0
FEB,"Palmer Station, Antarctica","Heimaey, Iceland",36.721,319.61,0,0,0,0,0,0,4.15071553687e-10,0
MAR,"Palmer Station, Antarctica","Heimaey, Iceland",36.721,319.61,0,0,0,0,0,0,2.61217157255e-10,0
APR,"Palmer Station, Antarctica","Heimaey, Iceland",36.721,319.61,0,0,0,0,0,0,2.92804964625e-10,0
MAY,"Palmer Station, Antarctica","Heimaey, Iceland",36.721,319.61,0,0,0,0,0,0,2.35657559052e-10,0
JUN,"Palmer Station, Antarctica","Heimaey, Iceland",36.721,319.61,0,0,0,0,0,0,2.02813068237e-10,0
JUL,"Palmer Station, Antarctica","Heimaey, Iceland",36.721,319.61,0,0,0,0,0,0,2.34367095088e-10,0
AUG,"Palmer Station, Antarctica","Heimaey, Iceland",36.721,319.61,0,0,0,0,0,0,2.75186319557e-10,0
SEP,"Palmer Station, Antarctica","Heimaey, Iceland",36.721,319.61,0,0,0,0,0,0,3.0613701232e-10,0
OCT,"Palmer Station, Antarctica","Heimaey, Iceland",36.721,319.61,0,0,0,0,0,0,3.00957640345e-10,0
NOV,"Palmer Station, Antarctica","Heimaey, Iceland",36.721,319.61,0,0,0,0,0,0,3.73414381438e-10,0
DEC,"Palmer Station, Antarctica","Heimaey, Iceland",36.721,319.61,0,0,0,0,0,0,3.55537950796e-10,0
JAN,"Heimaey, Iceland",Fanning Island,53.326,345.285,0,0,0,0,0,0,3.58989431604e-10,0
FEB,"Heimaey, Iceland",Fanning Island,53.326,345.285,0,0,0,0,0,0,4.32215426318e-10,0
MAR,"Heimaey, Iceland",Fanning Island,53.326,345.285,0,0,0,0,0,0,3.0137099394e-10,0
APR,"Heimaey, Iceland",Fanning Island,53.326,345.285,0,0,0,0,0,0,3.51023119005e-10,0
MAY,"Heimaey, Iceland",Fanning Island,53.326,345.285,0,0,0,0,0,0,2.53881636987e-10,0
JUN,"Heimaey, Iceland",Fanning Island,53.326,345.285,0,0,0,0,0,0,2.51381523597e-10,0
JUL,"Heimaey, Iceland",Fanning Island,53.326,345.285,0,0,0,0,0,0,2.89013296513e-10,0
AUG,"Heimaey, Iceland",Fanning Island,53.326,345.285,0,0,0,0,0,0,3.65848917287e-10,0
SEP,"Heimaey, Iceland",Fanning Island,53.326,345.285,0,0,0,0,0,0,3.31802303999e-10,0
OCT,"Heimaey, Iceland",Fanning Island,53.326,345.285,0,0,0,0,0,0,5.42539072719e-10,0
NOV,"Heimaey, Iceland",Fanning Island,53.326,345.285,0,0,0,0,0,0,6.6481753e-10,0
DEC,"Heimaey, Iceland",Fanning Island,53.326,345.285,0,0,0,0,0,0,6.55927516311e-10,0
JAN,CA0031,"Mawson, Antarctica (DOE)",36.854,294.027,0,0,0,0,0,0,2.50241833107e-10,0
FEB,CA0031,"Mawson, Antarctica (DOE)",36.854,294.027,0,0,0,0,0,0,2.10097989357e-10,0
MAR,CA0031,"Mawson, Antarctica (DOE)",36.854,294.027,0,0,0,0,0,0,2.48071575167e-10,0
APR,CA0031,"Mawson, Antarctica (DOE)",36.854,294.027,0,0,0,0,0,0,2.11746325692e-10,0
MAY,CA0031,"Mawson, Antarctica (DOE)",36.854,294.027,0,0,0,0,0,0,2.21719088497e-10,0
JUN,CA0031,"Mawson, Antarctica (DOE)",36.854,294.027,0,0,0,0,0,0,2.55050227428e-10,0
JUL,CA0031,"Mawson, Antarctica (DOE)",36.854,294.027,0,0,0,0,0,0,1.33158353094e-10,0
AUG,CA0031,"Mawson, Antarctica (DOE)",36.854,294.027,0,0,0,0,0,0,1.98625774152e-10,0
SEP,CA0031,"Mawson, Antarctica (DOE)",36.854,294.027,0,0,0,0,0,0,2.52401143032e-10,0
OCT,CA0031,"Mawson, Antarctica (DOE)",36.854,294.027,0,0,0,0,0,0,2.55682600045e-10,0
NOV,CA0031,"Mawson, Antarctica (DOE)",36.854,294.027,0,0,0,0,0,0,3.00607389998e-10,0
DEC,CA0031,"Mawson, Antarctica (DOE)",36.854,294.027,0,0,0,0,0,0,3.0355360253e-10,0
JAN,VX0032,VX0032,36.632,295.836,0,0,0,0,0,0,2.50241833107e-10,0
FEB,VX0032,VX0032,36.632,295.836,0,0,0,0,0,0,2.10097989357e-10,0
MAR,VX0032,VX0032,36.632,295.836,0,0,0,0,0,0,2.48071575167e-10,0
APR,VX0032,VX0032,36.632,295.836,0,0,0,0,0,0,2.11746325692e-10,0
MAY,VX0032,VX0032,36.632,295.836,0,0,0,0,0,0,2.21719088497e-10,0
JUN,VX0032,VX0032,36.632,295.836,0,0,0,0,0,0,2.55050227428e-10,0
JUL,VX0032,VX0032,36.632,295.836,0,0,0,0,0,0,1.33158353094e-10,0
AUG,VX0032,VX0032,36.632,295.836,0,0,0,0,0,0,1.98625774152e-10,0
SEP,VX0032,VX0032,36.632,295.836,0,0,0,0,0,0,2.52401143032e-10,0
OCT,VX0032,VX0032,36.632,295.836,0,0,0,0,0,0,2.55682600045e-10,0
NOV,VX0032,VX0032,36.632,295.836,0,0,0,0,0,0,3.00607389998e-10,0
DEC,VX0032,VX0032,36.632,295.836,0,0,0,0,0,0,3.0355360253e-10,0
JAN,VX0035,VX0035,67.47,121.25,0,0,0,0,0,0,4.39897950482e-11,0
FEB,VX0035,VX0035,67.47,121.25,0,0,0,0,0,0,2.75824007544e-11,0
MAR,VX0035,VX0035,67.47,121.25,0,0,0,0,0,0,1.89800788545e-11,0
APR,VX0035,VX0035,67.47,121.25,0,0,0,0,0,0,1.67110093638e-11,0
MAY,VX0035,VX0035,67.47,121.25,0,0,0,0,0,0,1.68953384461e-11,0
JUN,VX0035,VX0035,67.47,121.25,0,0,0,0,0,0,2.30139028429e-11,0
JUL,VX0035,VX0035,67.47,121.25,0,0,0,0,0,0,1.64059464834e-11,0
AUG,VX0035,VX0035,67.47,121.25,0,0,0,0,0,0,1.77163129302e-11,0
SEP,VX0035,VX0035,67.47,121.25,0,0,0,0,0,0,1.69383695391e-11,0
OCT,VX0035,VX0035,67.47,121.25,0,0,0,0,0,0,2.52176100102e-11,0
NOV,VX0035,VX0035,67.47,121.25,0,0,0,0,0,0,3.32884008405e-11,0
DEC,VX0035,VX0035,67.47,121.25,0,0,0,0,0,0,3.09631048096e-11,0
JAN,VX0034,VX0034,37.025,301.7,0,0,0,0,0,0,2.97045847671e-10,0
FEB,VX0034,VX0034,37.025,301.7,0,0,0,0,0,0,2.36952675439e-10,0
MAR,VX0034,VX0034,37.025,301.7,0,0,0,0,0,0,2.73118550916e-10,0
APR,VX0034,VX0034,37.025,301.7,0,0,0,0,0,0,2.1153929848e-10,0
MAY,VX0034,VX0034,37.025,301.7,0,0,0,0,0,0,2.42218837128e-10,0
JUN,VX0034,VX0034,37.025,301.7,0,0,0,0,0,0,2.39373700776e-10,0
JUL,VX0034,VX0034,37.025,301.7,0,0,0,0,0,0,1.6129866717e-10,0
AUG,VX0034,VX0034,37.025,301.7,0,0,0,0,0,0,2.37178468355e-10,0
SEP,VX0034,VX0034,37.025,301.7,0,0,0,0,0,0,2.96569765172e-10,0
OCT,VX0034,VX0034,37.025,301.7,0,0,0,0,0,0,2.96577952168e-10,0
NOV,VX0034,VX0034,37.025,301.7,0,0,0,0,0,0,3.72499088727e-10,0
DEC,VX0034,VX0034,37.025,301.7,0,0,0,0,0,0,3.64458042739e-10,0
JAN,VX0037,VX0037,21.33,237.015,0,0,0,0,0,0,2.18138740813e-10,0
FEB,VX0037,VX0037,21.33,237.015,0,0,0,0,0,0,2.5315269896e-10,0
MAR,VX0037,VX0037,21.33,237.015,0,0,0,0,0,0,2.86891367112e-10,0
APR,VX0037,VX0037,21.33,237.015,0,0,0,0,0,0,2.56299100566e-10,0
MAY,VX0037,VX0037,21.33,237.015,0,0,0,0,0,0,2.37350832812e-10,0
JUN,VX0037,VX0037,21.33,237.015,0,0,0,0,0,0,2.21180514903e-10,0
JUL,VX0037,VX0037,21.33,237.015,0,0,0,0,0,0,2.12919100079e-10,0
AUG,VX0037,VX0037,21.33,237.015,0,0,0,0,0,0,2.15606705767e-10,0
SEP,VX0037,VX0037,21.33,237.015,0,0,0,0,0,0,1.744275504e-10,0
OCT,VX0037,VX0037,21.33,237.015,0,0,0,0,0,0,2.34718672093e-10,0
NOV,VX0037,VX0037,21.33,237.015,0,0,0,0,0,0,2.99528594935e-10,0
DEC,VX0037,VX0037,21.33,237.015,0,0,0,0,0,0,2.19692310911e-10,0
JAN,SHE1989-1995F,ML056,-20.1672,237.502,0,0,0,0,0,0,1.80771565751e-10,0
FEB,SHE1989-1995F,ML056,-20.1672,237.502,0,0,0,0,0,0,3.66718425095e-10,0
MAR,SHE1989-1995F,ML056,-20.1672,237.502,0,0,0,0,0,0,2.69024169623e-10,0
APR,SHE1989-1995F,ML056,-20.1672,237.502,0,0,0,0,0,0,3.27357187026e-10,0
MAY,SHE1989-1995F,ML056,-20.1672,237.502,0,0,0,0,0,0,3.05721415735e-10,0
JUN,SHE1989-1995F,ML056,-20.1672,237.502,0,0,0,0,0,0,3.07893903179e-10,0
JUL,SHE1989-1995F,ML056,-20.1672,237.502,0,0,0,0,0,0,4.32748452661e-10,0
AUG,SHE1989-1995F,ML056,-20.1672,237.502,0,0,0,0,0,0,4.17879771727e-10,0
SEP,SHE1989-1995F,ML056,-20.1672,237.502,0,0,0,0,0,0,3.90671630382e-10,0
OCT,SHE1989-1995F,ML056,-20.1672,237.502,0,0,0,0,0,0,3.70509091563e-10,0
NOV,SHE1989-1995F,ML056,-20.1672,237.502,0,0,0,0,0,0,2.56494220017e-10,0
DEC,SHE1989-1995F,ML056,-20.1672,237.502,0,0,0,0,0,0,3.31340859142e-10,0
JAN,ML056,VX0091,36.313,292.978,0,0,0,0,0,0,2.12575883794e-10,0
FEB,ML056,VX0091,36.313,292.978,0,0,0,0,0,0,2.0642076966e-10,0
MAR,ML056,VX0091,36.313,292.978,0,0,0,0,0,0,2.42982943645e-10,0
APR,ML056,VX0091,36.313,292.978,0,0,0,0,0,0,2.13876860434e-10,0
MAY,ML056,VX0091,36.313,292.978,0,0,0,0,0,0,2.14174746573e-10,0
JUN,ML056,VX0091,36.313,292.978,0,0,0,0,0,0,2.5014192237e-10,0
JUL,ML056,VX0091,36.313,292.978,0,0,0,0,0,0,1.09276946622e-10,0
AUG,ML056,VX0091,36.313,292.978,0,0,0,0,0,0,1.94197032992e-10,0
SEP,ML056,VX0091,36.313,292.978,0,0,0,0,0,0,2.27953560171e-10,0
OCT,ML056,VX0091,36.313,292.978,0,0,0,0,0,0,2.41823714612e-10,0
NOV,ML056,VX0091,36.313,292.978,0,0,0,0,0,0,2.70080279532e-10,0
DEC,ML056,VX0091,36.313,292.978,0,0,0,0,0,0,2.84276472617e-10,0
JAN,VX0091,ML054,37.036,237.476,0,0,0,0,0,0,2.54647986801e-10,0
FEB,VX0091,ML054,37.036,237.476,0,0,0,0,0,0,3.04274843015e-10,0
MAR,VX0091,ML054,37.036,237.476,0,0,0,0,0,0,3.12394563823e-10,0
APR,VX0091,ML054,37.036,237.476,0,0,0,0,0,0,2.51826459903e-10,0
MAY,VX0091,ML054,37.036,237.476,0,0,0,0,0,0,2.28671262976e-10,0
JUN,VX0091,ML054,37.036,237.476,0,0,0,0,0,0,2.84247170263e-10,0
JUL,VX0091,ML054,37.036,237.476,0,0,0,0,0,0,2.00653727364e-10,0
AUG,VX0091,ML054,37.036,237.476,0,0,0,0,0,0,1.90070390567e-10,0
SEP,VX0091,ML054,37.036,237.476,0,0,0,0,0,0,1.38157718242e-10,0
OCT,VX0091,ML054,37.036,237.476,0,0,0,0,0,0,3.16902739221e-10,0
NOV,VX0091,ML054,37.036,237.476,0,0,0,0,0,0,3.17955182803e-10,0
DEC,VX0091,ML054,37.036,237.476,0,0,0,0,0,0,2.43629237855e-10,0
JAN,ML054,ML053,33.716,237.838,0,0,0,0,0,0,1.88124416371e-10,0
FEB,ML054,ML053,33.716,237.838,0,0,0,0,0,0,2.3895799455e-10,0
MAR,ML054,ML053,33.716,237.838,0,0,0,0,0,0,2.40231971286e-10,0
APR,ML054,ML053,33.716,237.838,0,0,0,0,0,0,2.01760613715e-10,0
MAY,ML054,ML053,33.716,237.838,0,0,0,0,0,0,2.14249916589e-10,0
JUN,ML054,ML053,33.716,237.838,0,0,0,0,0,0,2.4062880548e-10,0
JUL,ML054,ML053,33.716,237.838,0,0,0,0,0,0,1.81278401166e-10,0
AUG,ML054,ML053,33.716,237.838,0,0,0,0,0,0,1.71854695294e-10,0
SEP,ML054,ML053,33.716,237.838,0,0,0,0,0,0,1.06820407869e-10,0
OCT,ML054,ML053,33.716,237.838,0,0,0,0,0,0,2.22594313281e-10,0
NOV,ML054,ML053,33.716,237.838,0,0,0,0,0,0,2.64203164923e-10,0
DEC,ML054,ML053,33.716,237.838,0,0,0,0,0,0,1.71556396604e-10,0
JAN,ML053,ML052,36.244,350.15,0,0,0,0,0,0,2.81335914466e-10,0
FEB,ML053,ML052,36.244,350.15,0,0,0,0,0,0,3.05786633136e-10,0
MAR,ML053,ML052,36.244,350.15,0,0,0,0,0,0,2.09977166933e-10,0
APR,ML053,ML052,36.244,350.15,0,0,0,0,0,0,2.4352766101e-10,0
MAY,ML053,ML052,36.244,350.15,0,0,0,0,0,0,2.61661548926e-10,0
