,model,OA,OA type,OC,OC type,aerosol,aerosol type,month,lat,lon
1341,GLOMAP,0.016502475366,MOA,0.00868551335052,MOC,0.016502475366,MOA,12,33.716,-118.269
1342,GLOMAP,0.934609770775,TOA,0.491899879355,TOC,0.934609770775,TOA,12,33.716,-118.269
1343,GLOMAP,0.0206329766661,MOA,0.0108594614032,MOC,0.0206329766661,MOA,12,33.716,-118.269
1344,GLOMAP,1.17133879662,TOA,0.616494103482,TOC,1.17133879662,TOA,12,33.839,-118.427
1345,GLOMAP,0.0169882122427,MOA,0.00894116433828,MOC,0.0169882122427,MOA,12,33.839,-118.427
1346,GLOMAP,1.08853912354,TOA,0.572915328176,TOC,1.08853912354,TOA,12,33.839,-118.427
1347,GLOMAP,0.0147182773799,MOA,0.00774646177888,MOC,0.0147182773799,MOA,12,33.839,-118.427
1348,GLOMAP,1.50313484669,TOA,0.79112360352,TOC,1.50313484669,TOA,12,33.839,-118.427
1349,GLOMAP,0.0145112527534,MOA,0.00763750144918,MOC,0.0145112527534,MOA,12,33.839,-118.427
1350,GLOMAP,2.17196321487,TOA,1.14313853414,TOC,2.17196321487,TOA,12,33.839,-118.427
1351,GLOMAP,0.0416474752128,MOA,0.0219197237962,MOC,0.0416474752128,MOA,12,33.839,-118.427
1352,GLOMAP,2.57788968086,TOA,1.35678404256,TOC,2.57788968086,TOA,12,33.839,-118.427
1353,GLOMAP,0.0446156561375,MOA,0.0234819242829,MOC,0.0446156561375,MOA,12,33.839,-118.427
1354,GLOMAP,3.77837920189,TOA,1.98862063257,TOC,3.77837920189,TOA,12,33.839,-118.427
1355,GLOMAP,0.0708386152983,MOA,0.0372834817359,MOC,0.0708386152983,MOA,12,33.839,-118.427
1356,GLOMAP,4.49597835541,TOA,2.36630439758,TOC,4.49597835541,TOA,12,33.839,-118.427
1357,GLOMAP,0.0803387090564,MOA,0.0422835310823,MOC,0.0803387090564,MOA,12,33.839,-118.427
1358,GLOMAP,5.33660316467,TOA,2.80873850772,TOC,5.33660316467,TOA,12,33.839,-118.427
1359,GLOMAP,0.0666447728872,MOA,0.0350761962564,MOC,0.0666447728872,MOA,12,33.839,-118.427
1360,GLOMAP,4.59558010101,TOA,2.41872636895,TOC,4.59558010101,TOA,12,33.839,-118.427
1361,GLOMAP,0.0388553477824,MOA,0.0204501830434,MOC,0.0388553477824,MOA,12,33.839,-118.427
1362,GLOMAP,3.23684930801,TOA,1.70360489895,TOC,3.23684930801,TOA,12,33.839,-118.427
1363,GLOMAP,0.0296117514372,MOA,0.0155851323354,MOC,0.0296117514372,MOA,12,33.839,-118.427
1364,GLOMAP,1.46185803413,TOA,0.769398965334,TOC,1.46185803413,TOA,12,33.839,-118.427
1365,GLOMAP,0.016502475366,MOA,0.00868551335052,MOC,0.016502475366,MOA,12,33.839,-118.427
1366,GLOMAP,0.934609770775,TOA,0.491899879355,TOC,0.934609770775,TOA,12,33.839,-118.427
1367,GLOMAP,0.0206329766661,MOA,0.0108594614032,MOC,0.0206329766661,MOA,12,33.839,-118.427
1368,GLOMAP,1.17133879662,TOA,0.616494103482,TOC,1.17133879662,TOA,12,33.591,-118.427
1369,GLOMAP,0.0169882122427,MOA,0.00894116433828,MOC,0.0169882122427,MOA,12,33.591,-118.427
1370,GLOMAP,1.08853912354,TOA,0.572915328176,TOC,1.08853912354,TOA,12,33.591,-118.427
1371,GLOMAP,0.0147182773799,MOA,0.00774646177888,MOC,0.0147182773799,MOA,12,33.591,-118.427
1372,GLOMAP,1.50313484669,TOA,0.79112360352,TOC,1.50313484669,TOA,12,33.591,-118.427
1373,GLOMAP,0.0145112527534,MOA,0.00763750144918,MOC,0.0145112527534,MOA,12,33.591,-118.427
1374,GLOMAP,2.17196321487,TOA,1.14313853414,TOC,2.17196321487,TOA,12,33.591,-118.427
1375,GLOMAP,0.0416474752128,MOA,0.0219197237962,MOC,0.0416474752128,MOA,12,33.591,-118.427
1376,GLOMAP,2.57788968086,TOA,1.35678404256,TOC,2.57788968086,TOA,12,33.591,-118.427
1377,GLOMAP,0.0446156561375,MOA,0.0234819242829,MOC,0.0446156561375,MOA,12,33.591,-118.427
1378,GLOMAP,3.77837920189,TOA,1.98862063257,TOC,3.77837920189,TOA,12,33.591,-118.427
1379,GLOMAP,0.0708386152983,MOA,0.0372834817359,MOC,0.0708386152983,MOA,12,33.591,-118.427
1380,GLOMAP,4.49597835541,TOA,2.36630439758,TOC,4.49597835541,TOA,12,33.591,-118.427
1381,GLOMAP,0.0803387090564,MOA,0.0422835310823,MOC,0.0803387090564,MOA,12,33.591,-118.427
1382,GLOMAP,5.33660316467,TOA,2.80873850772,TOC,5.33660316467,TOA,12,33.591,-118.427
1383,GLOMAP,0.0666447728872,MOA,0.0350761962564,MOC,0.0666447728872,MOA,12,33.591,-118.427
1384,GLOMAP,4.59558010101,TOA,2.41872636895,TOC,4.59558010101,TOA,12,33.591,-118.427
1385,GLOMAP,0.0388553477824,MOA,0.0204501830434,MOC,0.0388553477824,MOA,12,33.591,-118.427
1386,GLOMAP,3.23684930801,TOA,1.70360489895,TOC,3.23684930801,TOA,12,33.591,-118.427
1387,GLOMAP,0.0296117514372,MOA,0.0155851323354,MOC,0.0296117514372,MOA,12,33.591,-118.427
1388,GLOMAP,1.46185803413,TOA,0.769398965334,TOC,1.46185803413,TOA,12,33.591,-118.427
1389,GLOMAP,0.016502475366,MOA,0.00868551335052,MOC,0.016502475366,MOA,12,33.591,-118.427
1390,GLOMAP,0.934609770775,TOA,0.491899879355,TOC,0.934609770775,TOA,12,33.591,-118.427
1391,GLOMAP,0.0206329766661,MOA,0.0108594614032,MOC,0.0206329766661,MOA,12,33.591,-118.427
1392,GLOMAP,1.17133879662,TOA,0.616494103482,TOC,1.17133879662,TOA,12,33.665,-118.104
1393,GLOMAP,0.0169882122427,MOA,0.00894116433828,MOC,0.0169882122427,MOA,12,33.665,-118.104
1394,GLOMAP,1.08853912354,TOA,0.572915328176,TOC,1.08853912354,TOA,12,33.665,-118.104
1395,GLOMAP,0.0147182773799,MOA,0.00774646177888,MOC,0.0147182773799,MOA,12,33.665,-118.104
1396,GLOMAP,1.50313484669,TOA,0.79112360352,TOC,1.50313484669,TOA,12,33.665,-118.104
1397,GLOMAP,0.0145112527534,MOA,0.00763750144918,MOC,0.0145112527534,MOA,12,33.665,-118.104
1398,GLOMAP,2.17196321487,TOA,1.14313853414,TOC,2.17196321487,TOA,12,33.665,-118.104
1399,GLOMAP,0.0416474752128,MOA,0.0219197237962,MOC,0.0416474752128,MOA,12,33.665,-118.104
1400,GLOMAP,2.57788968086,TOA,1.35678404256,TOC,2.57788968086,TOA,12,33.665,-118.104
1401,GLOMAP,0.0446156561375,MOA,0.0234819242829,MOC,0.0446156561375,MOA,12,33.665,-118.104
1402,GLOMAP,3.77837920189,TOA,1.98862063257,TOC,3.77837920189,TOA,12,33.665,-118.104
1403,GLOMAP,0.0708386152983,MOA,0.0372834817359,MOC,0.0708386152983,MOA,12,33.665,-118.104
1404,GLOMAP,4.49597835541,TOA,2.36630439758,TOC,4.49597835541,TOA,12,33.665,-118.104
1405,GLOMAP,0.0803387090564,MOA,0.0422835310823,MOC,0.0803387090564,MOA,12,33.665,-118.104
1406,GLOMAP,5.33660316467,TOA,2.80873850772,TOC,5.33660316467,TOA,12,33.665,-118.104
1407,GLOMAP,0.0666447728872,MOA,0.0350761962564,MOC,0.0666447728872,MOA,12,33.665,-118.104
1408,GLOMAP,4.59558010101,TOA,2.41872636895,TOC,4.59558010101,TOA,12,33.665,-118.104
1409,GLOMAP,0.0388553477824,MOA,0.0204501830434,MOC,0.0388553477824,MOA,12,33.665,-118.104
1410,GLOMAP,3.23684930801,TOA,1.70360489895,TOC,3.23684930801,TOA,12,33.665,-118.104
1411,GLOMAP,0.0296117514372,MOA,0.0155851323354,MOC,0.0296117514372,MOA,12,33.665,-118.104
1412,GLOMAP,1.46185803413,TOA,0.769398965334,TOC,1.46185803413,TOA,12,33.665,-118.104
1413,GLOMAP,0.016502475366,MOA,0.00868551335052,MOC,0.016502475366,MOA,12,33.665,-118.104
1414,GLOMAP,0.934609770775,TOA,0.491899879355,TOC,0.934609770775,TOA,12,33.665,-118.104
1415,GLOMAP,0.0206329766661,MOA,0.0108594614032,MOC,0.0206329766661,MOA,12,33.665,-118.104
1416,GLOMAP,0.506469011307,TOA,0.26656263753,TOC,0.506469011307,TOA,12,34.788,-121.029
1417,GLOMAP,0.0756494700909,MOA,0.0398155105741,MOC,0.0756494700909,MOA,12,34.788,-121.029
1418,GLOMAP,0.731856405735,TOA,0.385187581966,TOC,0.731856405735,TOA,12,34.788,-121.029
1419,GLOMAP,0.068230189383,MOA,0.0359106259911,MOC,0.068230189383,MOA,12,34.788,-121.029
1420,GLOMAP,0.783299207687,TOA,0.412262740888,TOC,0.783299207687,TOA,12,34.788,-121.029
1421,GLOMAP,0.0696893036366,MOA,0.0366785808613,MOC,0.0696893036366,MOA,12,34.788,-121.029
1422,GLOMAP,1.03169763088,TOA,0.542998753096,TOC,1.03169763088,TOA,12,34.788,-121.029
1423,GLOMAP,0.125464394689,MOA,0.0660338919414,MOC,0.125464394689,MOA,12,34.788,-121.029
1424,GLOMAP,1.4017021656,TOA,0.737737981897,TOC,1.4017021656,TOA,12,34.788,-121.029
1425,GLOMAP,0.20562709868,MOA,0.108224788779,MOC,0.20562709868,MOA,12,34.788,-121.029
1426,GLOMAP,1.7415728569,TOA,0.916617293107,TOC,1.7415728569,TOA,12,34.788,-121.029
1427,GLOMAP,0.280402183533,MOA,0.147580096596,MOC,0.280402183533,MOA,12,34.788,-121.029
1428,GLOMAP,2.41787481308,TOA,1.27256569109,TOC,2.41787481308,TOA,12,34.788,-121.029
1429,GLOMAP,0.217954680324,MOA,0.114712989644,MOC,0.217954680324,MOA,12,34.788,-121.029
1430,GLOMAP,3.538449049,TOA,1.86234160473,TOC,3.538449049,TOA,12,34.788,-121.029
1431,GLOMAP,0.219708546996,MOA,0.115636077366,MOC,0.219708546996,MOA,12,34.788,-121.029
1432,GLOMAP,3.00800061226,TOA,1.58315821698,TOC,3.00800061226,TOA,12,34.788,-121.029
1433,GLOMAP,0.145740956068,MOA,0.0767057663516,MOC,0.145740956068,MOA,12,34.788,-121.029
1434,GLOMAP,2.28487348557,TOA,1.2025649924,TOC,2.28487348557,TOA,12,34.788,-121.029
1435,GLOMAP,0.129132643342,MOA,0.0679645491274,MOC,0.129132643342,MOA,12,34.788,-121.029
1436,GLOMAP,0.916913330555,TOA,0.48258596345,TOC,0.916913330555,TOA,12,34.788,-121.029
1437,GLOMAP,0.0812116414309,MOA,0.0427429691741,MOC,0.0812116414309,MOA,12,34.788,-121.029
1438,GLOMAP,0.448531925678,TOA,0.236069434568,TOC,0.448531925678,TOA,12,34.788,-121.029
1439,GLOMAP,0.0819343477488,MOA,0.0431233409204,MOC,0.0819343477488,MOA,12,34.788,-121.029
1440,GLOMAP,0.774230897427,TOA,0.407489946014,TOC,0.774230897427,TOA,12,36.643,-122.038
1441,GLOMAP,0.0201274510473,MOA,0.0105933952881,MOC,0.0201274510473,MOA,12,36.643,-122.038
1442,GLOMAP,1.14804589748,TOA,0.604234682886,TOC,1.14804589748,TOA,12,36.643,-122.038
1443,GLOMAP,0.0201608296484,MOA,0.0106109629728,MOC,0.0201608296484,MOA,12,36.643,-122.038
1444,GLOMAP,1.17607390881,TOA,0.618986267793,TOC,1.17607390881,TOA,12,36.643,-122.038
1445,GLOMAP,0.0171678066254,MOA,0.00903568769756,MOC,0.0171678066254,MOA,12,36.643,-122.038
1446,GLOMAP,1.91681671143,TOA,1.00885090075,TOC,1.91681671143,TOA,12,36.643,-122.038
1447,GLOMAP,0.0342867672443,MOA,0.0180456669707,MOC,0.0342867672443,MOA,12,36.643,-122.038
1448,GLOMAP,2.18222570419,TOA,1.14853984431,TOC,2.18222570419,TOA,12,36.643,-122.038
1449,GLOMAP,0.03788401559,MOA,0.0199389555737,MOC,0.03788401559,MOA,12,36.643,-122.038
1450,GLOMAP,3.26150918007,TOA,1.71658377898,TOC,3.26150918007,TOA,12,36.643,-122.038
1451,GLOMAP,0.0478328242898,MOA,0.0251751706788,MOC,0.0478328242898,MOA,12,36.643,-122.038
1452,GLOMAP,5.36881685257,TOA,2.8256930803,TOC,5.36881685257,TOA,12,36.643,-122.038
1453,GLOMAP,0.0550346300006,MOA,0.0289655947372,MOC,0.0550346300006,MOA,12,36.643,-122.038
1454,GLOMAP,6.88477754593,TOA,3.62356712944,TOC,6.88477754593,TOA,12,36.643,-122.038
1455,GLOMAP,0.0368131548166,MOA,0.0193753446403,MOC,0.0368131548166,MOA,12,36.643,-122.038
1456,GLOMAP,6.19836759567,TOA,3.26229873456,TOC,6.19836759567,TOA,12,36.643,-122.038
1457,GLOMAP,0.0254337713122,MOA,0.0133861954275,MOC,0.0254337713122,MOA,12,36.643,-122.038
1458,GLOMAP,3.64730000496,TOA,1.91963158156,TOC,3.64730000496,TOA,12,36.643,-122.038
1459,GLOMAP,0.024472553283,MOA,0.0128802912016,MOC,0.024472553283,MOA,12,36.643,-122.038
1460,GLOMAP,1.27211856842,TOA,0.669536088642,TOC,1.27211856842,TOA,12,36.643,-122.038
1461,GLOMAP,0.0209065247327,MOA,0.0110034340698,MOC,0.0209065247327,MOA,12,36.643,-122.038
1462,GLOMAP,0.617946028709,TOA,0.325234751952,TOC,0.617946028709,TOA,12,36.643,-122.038
1463,GLOMAP,0.0352106839418,MOA,0.0185319389168,MOC,0.0352106839418,MOA,12,36.643,-122.038
1464,GLOMAP,0.774230897427,TOA,0.407489946014,TOC,0.774230897427,TOA,12,36.894,-122.003
1465,GLOMAP,0.0201274510473,MOA,0.0105933952881,MOC,0.0201274510473,MOA,12,36.894,-122.003
1466,GLOMAP,1.14804589748,TOA,0.604234682886,TOC,1.14804589748,TOA,12,36.894,-122.003
1467,GLOMAP,0.0201608296484,MOA,0.0106109629728,MOC,0.0201608296484,MOA,12,36.894,-122.003
1468,GLOMAP,1.17607390881,TOA,0.618986267793,TOC,1.17607390881,TOA,12,36.894,-122.003
1469,GLOMAP,0.0171678066254,MOA,0.00903568769756,MOC,0.0171678066254,MOA,12,36.894,-122.003
1470,GLOMAP,1.91681671143,TOA,1.00885090075,TOC,1.91681671143,TOA,12,36.894,-122.003
1471,GLOMAP,0.0342867672443,MOA,0.0180456669707,MOC,0.0342867672443,MOA,12,36.894,-122.003
1472,GLOMAP,2.18222570419,TOA,1.14853984431,TOC,2.18222570419,TOA,12,36.894,-122.003
1473,GLOMAP,0.03788401559,MOA,0.0199389555737,MOC,0.03788401559,MOA,12,36.894,-122.003
1474,GLOMAP,3.26150918007,TOA,1.71658377898,TOC,3.26150918007,TOA,12,36.894,-122.003
1475,GLOMAP,0.0478328242898,MOA,0.0251751706788,MOC,0.0478328242898,MOA,12,36.894,-122.003
1476,GLOMAP,5.36881685257,TOA,2.8256930803,TOC,5.36881685257,TOA,12,36.894,-122.003
1477,GLOMAP,0.0550346300006,MOA,0.0289655947372,MOC,0.0550346300006,MOA,12,36.894,-122.003
1478,GLOMAP,6.88477754593,TOA,3.62356712944,TOC,6.88477754593,TOA,12,36.894,-122.003
1479,GLOMAP,0.0368131548166,MOA,0.0193753446403,MOC,0.0368131548166,MOA,12,36.894,-122.003
1480,GLOMAP,6.19836759567,TOA,3.26229873456,TOC,6.19836759567,TOA,12,36.894,-122.003
1481,GLOMAP,0.0254337713122,MOA,0.0133861954275,MOC,0.0254337713122,MOA,12,36.894,-122.003
1482,GLOMAP,3.64730000496,TOA,1.91963158156,TOC,3.64730000496,TOA,12,36.894,-122.003
1483,GLOMAP,0.024472553283,MOA,0.0128802912016,MOC,0.024472553283,MOA,12,36.894,-122.003
1484,GLOMAP,1.27211856842,TOA,0.669536088642,TOC,1.27211856842,TOA,12,36.894,-122.003
1485,GLOMAP,0.0209065247327,MOA,0.0110034340698,MOC,0.0209065247327,MOA,12,36.894,-122.003
1486,GLOMAP,0.617946028709,TOA,0.325234751952,TOC,0.617946028709,TOA,12,36.894,-122.003
1487,GLOMAP,0.0352106839418,MOA,0.0185319389168,MOC,0.0352106839418,MOA,12,36.894,-122.003
1488,GLOMAP,0.774230897427,TOA,0.407489946014,TOC,0.774230897427,TOA,12,37.103,-122.314
1489,GLOMAP,0.0201274510473,MOA,0.0105933952881,MOC,0.0201274510473,MOA,12,37.103,-122.314
1490,GLOMAP,1.14804589748,TOA,0.604234682886,TOC,1.14804589748,TOA,12,37.103,-122.314
1491,GLOMAP,0.0201608296484,MOA,0.0106109629728,MOC,0.0201608296484,MOA,12,37.103,-122.314
1492,GLOMAP,1.17607390881,TOA,0.618986267793,TOC,1.17607390881,TOA,12,37.103,-122.314
1493,GLOMAP,0.0171678066254,MOA,0.00903568769756,MOC,0.0171678066254,MOA,12,37.103,-122.314
1494,GLOMAP,1.91681671143,TOA,1.00885090075,TOC,1.91681671143,TOA,12,37.103,-122.314
1495,GLOMAP,0.0342867672443,MOA,0.0180456669707,MOC,0.0342867672443,MOA,12,37.103,-122.314
1496,GLOMAP,2.18222570419,TOA,1.14853984431,TOC,2.18222570419,TOA,12,37.103,-122.314
1497,GLOMAP,0.03788401559,MOA,0.0199389555737,MOC,0.03788401559,MOA,12,37.103,-122.314
1498,GLOMAP,3.26150918007,TOA,1.71658377898,TOC,3.26150918007,TOA,12,37.103,-122.314
1499,GLOMAP,0.0478328242898,MOA,0.0251751706788,MOC,0.0478328242898,MOA,12,37.103,-122.314
1500,GLOMAP,5.36881685257,TOA,2.8256930803,TOC,5.36881685257,TOA,12,37.103,-122.314
1501,GLOMAP,0.0550346300006,MOA,0.0289655947372,MOC,0.0550346300006,MOA,12,37.103,-122.314
1502,GLOMAP,6.88477754593,TOA,3.62356712944,TOC,6.88477754593,TOA,12,37.103,-122.314
1503,GLOMAP,0.0368131548166,MOA,0.0193753446403,MOC,0.0368131548166,MOA,12,37.103,-122.314
1504,GLOMAP,6.19836759567,TOA,3.26229873456,TOC,6.19836759567,TOA,12,37.103,-122.314
1505,GLOMAP,0.0254337713122,MOA,0.0133861954275,MOC,0.0254337713122,MOA,12,37.103,-122.314
1506,GLOMAP,3.64730000496,TOA,1.91963158156,TOC,3.64730000496,TOA,12,37.103,-122.314
1507,GLOMAP,0.024472553283,MOA,0.0128802912016,MOC,0.024472553283,MOA,12,37.103,-122.314
1508,GLOMAP,1.27211856842,TOA,0.669536088642,TOC,1.27211856842,TOA,12,37.103,-122.314
1509,GLOMAP,0.0209065247327,MOA,0.0110034340698,MOC,0.0209065247327,MOA,12,37.103,-122.314
1510,GLOMAP,0.617946028709,TOA,0.325234751952,TOC,0.617946028709,TOA,12,37.103,-122.314
1511,GLOMAP,0.0352106839418,MOA,0.0185319389168,MOC,0.0352106839418,MOA,12,37.103,-122.314
1512,GLOMAP,0.423233985901,TOA,0.222754729422,TOC,0.423233985901,TOA,12,36.905,-122.42
1513,GLOMAP,0.107896395028,MOA,0.0567875763303,MOC,0.107896395028,MOA,12,36.905,-122.42
1514,GLOMAP,0.507793903351,TOA,0.267259949132,TOC,0.507793903351,TOA,12,36.905,-122.42
1515,GLOMAP,0.0862110257149,MOA,0.0453742240605,MOC,0.0862110257149,MOA,12,36.905,-122.42
1516,GLOMAP,0.614596188068,TOA,0.323471677931,TOC,0.614596188068,TOA,12,36.905,-122.42
1517,GLOMAP,0.105466783047,MOA,0.0555088331825,MOC,0.105466783047,MOA,12,36.905,-122.42
1518,GLOMAP,1.01619172096,TOA,0.534837747875,TOC,1.01619172096,TOA,12,36.905,-122.42
1519,GLOMAP,0.130421623588,MOA,0.068642959783,MOC,0.130421623588,MOA,12,36.905,-122.42
1520,GLOMAP,1.28508508205,TOA,0.676360569502,TOC,1.28508508205,TOA,12,36.905,-122.42
1521,GLOMAP,0.233060792089,MOA,0.122663574783,MOC,0.233060792089,MOA,12,36.905,-122.42
1522,GLOMAP,1.56400680542,TOA,0.823161476537,TOC,1.56400680542,TOA,12,36.905,-122.42
1523,GLOMAP,0.358940184116,MOA,0.188915886377,MOC,0.358940184116,MOA,12,36.905,-122.42
1524,GLOMAP,2.75850224495,TOA,1.45184328682,TOC,2.75850224495,TOA,12,36.905,-122.42
1525,GLOMAP,0.229787126184,MOA,0.120940592728,MOC,0.229787126184,MOA,12,36.905,-122.42
1526,GLOMAP,3.48997378349,TOA,1.8368283071,TOC,3.48997378349,TOA,12,36.905,-122.42
1527,GLOMAP,0.244757249951,MOA,0.128819605238,MOC,0.244757249951,MOA,12,36.905,-122.42
1528,GLOMAP,3.82192492485,TOA,2.01153943413,TOC,3.82192492485,TOA,12,36.905,-122.42
1529,GLOMAP,0.13286857307,MOA,0.0699308279314,MOC,0.13286857307,MOA,12,36.905,-122.42
1530,GLOMAP,2.32383084297,TOA,1.22306886472,TOC,2.32383084297,TOA,12,36.905,-122.42
1531,GLOMAP,0.185709625483,MOA,0.0977419081487,MOC,0.185709625483,MOA,12,36.905,-122.42
1532,GLOMAP,0.852635383606,TOA,0.448755465056,TOC,0.852635383606,TOA,12,36.905,-122.42
1533,GLOMAP,0.132711946964,MOA,0.0698483931391,MOC,0.132711946964,MOA,12,36.905,-122.42
1534,GLOMAP,0.421522468328,TOA,0.221853930699,TOC,0.421522468328,TOA,12,36.905,-122.42
1535,GLOMAP,0.136628985405,MOA,0.0719099923184,MOC,0.136628985405,MOA,12,36.905,-122.42
1536,GLOMAP,0.423233985901,TOA,0.222754729422,TOC,0.423233985901,TOA,12,36.911,-122.498
1537,GLOMAP,0.107896395028,MOA,0.0567875763303,MOC,0.107896395028,MOA,12,36.911,-122.498
1538,GLOMAP,0.507793903351,TOA,0.267259949132,TOC,0.507793903351,TOA,12,36.911,-122.498
1539,GLOMAP,0.0862110257149,MOA,0.0453742240605,MOC,0.0862110257149,MOA,12,36.911,-122.498
1540,GLOMAP,0.614596188068,TOA,0.323471677931,TOC,0.614596188068,TOA,12,36.911,-122.498
1541,GLOMAP,0.105466783047,MOA,0.0555088331825,MOC,0.105466783047,MOA,12,36.911,-122.498
1542,GLOMAP,1.01619172096,TOA,0.534837747875,TOC,1.01619172096,TOA,12,36.911,-122.498
1543,GLOMAP,0.130421623588,MOA,0.068642959783,MOC,0.130421623588,MOA,12,36.911,-122.498
1544,GLOMAP,1.28508508205,TOA,0.676360569502,TOC,1.28508508205,TOA,12,36.911,-122.498
1545,GLOMAP,0.233060792089,MOA,0.122663574783,MOC,0.233060792089,MOA,12,36.911,-122.498
1546,GLOMAP,1.56400680542,TOA,0.823161476537,TOC,1.56400680542,TOA,12,36.911,-122.498
1547,GLOMAP,0.358940184116,MOA,0.188915886377,MOC,0.358940184116,MOA,12,36.911,-122.498
1548,GLOMAP,2.75850224495,TOA,1.45184328682,TOC,2.75850224495,TOA,12,36.911,-122.498
1549,GLOMAP,0.229787126184,MOA,0.120940592728,MOC,0.229787126184,MOA,12,36.911,-122.498
1550,GLOMAP,3.48997378349,TOA,1.8368283071,TOC,3.48997378349,TOA,12,36.911,-122.498
1551,GLOMAP,0.244757249951,MOA,0.128819605238,MOC,0.244757249951,MOA,12,36.911,-122.498
1552,GLOMAP,3.82192492485,TOA,2.01153943413,TOC,3.82192492485,TOA,12,36.911,-122.498
1553,GLOMAP,0.13286857307,MOA,0.0699308279314,MOC,0.13286857307,MOA,12,36.911,-122.498
1554,GLOMAP,2.32383084297,TOA,1.22306886472,TOC,2.32383084297,TOA,12,36.911,-122.498
1555,GLOMAP,0.185709625483,MOA,0.0977419081487,MOC,0.185709625483,MOA,12,36.911,-122.498
1556,GLOMAP,0.852635383606,TOA,0.448755465056,TOC,0.852635383606,TOA,12,36.911,-122.498
1557,GLOMAP,0.132711946964,MOA,0.0698483931391,MOC,0.132711946964,MOA,12,36.911,-122.498
1558,GLOMAP,0.421522468328,TOA,0.221853930699,TOC,0.421522468328,TOA,12,36.911,-122.498
1559,GLOMAP,0.136628985405,MOA,0.0719099923184,MOC,0.136628985405,MOA,12,36.911,-122.498
1560,GLOMAP,0.423233985901,TOA,0.222754729422,TOC,0.423233985901,TOA,12,37.037,-123.135
1561,GLOMAP,0.107896395028,MOA,0.0567875763303,MOC,0.107896395028,MOA,12,37.037,-123.135
1562,GLOMAP,0.507793903351,TOA,0.267259949132,TOC,0.507793903351,TOA,12,37.037,-123.135
1563,GLOMAP,0.0862110257149,MOA,0.0453742240605,MOC,0.0862110257149,MOA,12,37.037,-123.135
1564,GLOMAP,0.614596188068,TOA,0.323471677931,TOC,0.614596188068,TOA,12,37.037,-123.135
1565,GLOMAP,0.105466783047,MOA,0.0555088331825,MOC,0.105466783047,MOA,12,37.037,-123.135
1566,GLOMAP,1.01619172096,TOA,0.534837747875,TOC,1.01619172096,TOA,12,37.037,-123.135
1567,GLOMAP,0.130421623588,MOA,0.068642959783,MOC,0.130421623588,MOA,12,37.037,-123.135
1568,GLOMAP,1.28508508205,TOA,0.676360569502,TOC,1.28508508205,TOA,12,37.037,-123.135
1569,GLOMAP,0.233060792089,MOA,0.122663574783,MOC,0.233060792089,MOA,12,37.037,-123.135
1570,GLOMAP,1.56400680542,TOA,0.823161476537,TOC,1.56400680542,TOA,12,37.037,-123.135
1571,GLOMAP,0.358940184116,MOA,0.188915886377,MOC,0.358940184116,MOA,12,37.037,-123.135
1572,GLOMAP,2.75850224495,TOA,1.45184328682,TOC,2.75850224495,TOA,12,37.037,-123.135
1573,GLOMAP,0.229787126184,MOA,0.120940592728,MOC,0.229787126184,MOA,12,37.037,-123.135
1574,GLOMAP,3.48997378349,TOA,1.8368283071,TOC,3.48997378349,TOA,12,37.037,-123.135
1575,GLOMAP,0.244757249951,MOA,0.128819605238,MOC,0.244757249951,MOA,12,37.037,-123.135
1576,GLOMAP,3.82192492485,TOA,2.01153943413,TOC,3.82192492485,TOA,12,37.037,-123.135
1577,GLOMAP,0.13286857307,MOA,0.0699308279314,MOC,0.13286857307,MOA,12,37.037,-123.135
1578,GLOMAP,2.32383084297,TOA,1.22306886472,TOC,2.32383084297,TOA,12,37.037,-123.135
1579,GLOMAP,0.185709625483,MOA,0.0977419081487,MOC,0.185709625483,MOA,12,37.037,-123.135
1580,GLOMAP,0.852635383606,TOA,0.448755465056,TOC,0.852635383606,TOA,12,37.037,-123.135
1581,GLOMAP,0.132711946964,MOA,0.0698483931391,MOC,0.132711946964,MOA,12,37.037,-123.135
1582,GLOMAP,0.421522468328,TOA,0.221853930699,TOC,0.421522468328,TOA,12,37.037,-123.135
1583,GLOMAP,0.136628985405,MOA,0.0719099923184,MOC,0.136628985405,MOA,12,37.037,-123.135
1584,GLOMAP,0.311581611633,TOA,0.163990321912,TOC,0.311581611633,TOA,12,36.2,-122.963
1585,GLOMAP,0.132514983416,MOA,0.0697447281135,MOC,0.132514983416,MOA,12,36.2,-122.963
1586,GLOMAP,0.39368674159,TOA,0.207203548206,TOC,0.39368674159,TOA,12,36.2,-122.963
1587,GLOMAP,0.13474419713,MOA,0.0709179984896,MOC,0.13474419713,MOA,12,36.2,-122.963
1588,GLOMAP,0.436220943928,TOA,0.229589970488,TOC,0.436220943928,TOA,12,36.2,-122.963
1589,GLOMAP,0.140918001533,MOA,0.0741673692277,MOC,0.140918001533,MOA,12,36.2,-122.963
1590,GLOMAP,0.554730474949,TOA,0.291963407868,TOC,0.554730474949,TOA,12,36.2,-122.963
1591,GLOMAP,0.193031847477,MOA,0.101595709198,MOC,0.193031847477,MOA,12,36.2,-122.963
1592,GLOMAP,0.76142001152,TOA,0.400747374484,TOC,0.76142001152,TOA,12,36.2,-122.963
1593,GLOMAP,0.30899900198,MOA,0.162631053674,MOC,0.30899900198,MOA,12,36.2,-122.963
1594,GLOMAP,0.851059556007,TOA,0.447926082109,TOC,0.851059556007,TOA,12,36.2,-122.963
