month,site,site.long.name,lat,lon,MOA,TOA,BC,SO4,NCL,DST,smSS,total.aerosol
NOV,Azores,Azores,38.0,332.65,0.158512383699,0.23499083519,0.0205343440175,0.401552855968,13.9749383926,3.06375193596,0.170581355691,15.871307373
DEC,Azores,Azores,38.0,332.65,0.113511502743,0.169388562441,0.0131458574906,0.159279018641,11.7031850815,0.290774017572,0.144763290882,12.188583374
JAN,ICE0022,ICE0022,46.386,-44.812,0.121758013964,0.177548542619,0.0109277125448,0.205795302987,20.2593898773,0.0235179420561,0.264838248491,20.7353515625
FEB,ICE0022,ICE0022,46.386,-44.812,0.130765840411,0.174039423466,0.011828831397,0.177907988429,27.1381549835,0.181358665228,0.374634355307,27.6747550964
MAR,ICE0022,ICE0022,46.386,-44.812,0.141655683517,0.201546683908,0.0132234189659,0.251076310873,19.6606712341,0.103920564055,0.265615910292,20.5677585602
APR,ICE0022,ICE0022,46.386,-44.812,0.295276671648,0.354734480381,0.0109582059085,0.451826274395,11.6798725128,0.21271982789,0.160988599062,12.6522426605
MAY,ICE0022,ICE0022,46.386,-44.812,0.481499224901,0.68160879612,0.00683815358207,0.351592242718,10.8698339462,0.143097192049,0.139607176185,12.5924787521
JUN,ICE0022,ICE0022,46.386,-44.812,0.405089795589,0.755587160587,0.0156048946083,1.04805970192,11.2025403976,0.0686097294092,0.150799170136,13.2852783203
JUL,ICE0022,ICE0022,46.386,-44.812,0.262021273375,0.789190649986,0.0288183968514,1.89255261421,12.9214229584,0.578411400318,0.200872406363,16.1397953033
AUG,ICE0022,ICE0022,46.386,-44.812,0.225540801883,1.18186175823,0.047077268362,2.49923920631,11.3632555008,0.25620958209,0.164589345455,15.4048652649
SEP,ICE0022,ICE0022,46.386,-44.812,0.197893306613,0.42225253582,0.00902080815285,0.459953427315,9.13178634644,0.130005449057,0.122773744166,10.1416358948
OCT,ICE0022,ICE0022,46.386,-44.812,0.327881366014,0.465005457401,0.0286397151649,1.06858766079,14.3423480988,0.12268384546,0.185015693307,15.3675661087
NOV,ICE0022,ICE0022,46.386,-44.812,0.2249263376,0.364981293678,0.0108425728977,0.206530809402,14.6960163116,1.43525338173,0.198795795441,15.6066894531
DEC,ICE0022,ICE0022,46.386,-44.812,0.115565188229,0.185308158398,0.0206049978733,0.156511381269,22.9812736511,0.181479796767,0.317019045353,23.4268093109
JAN,ICE0023,ICE0023,48.988,-40.39,0.0936710387468,0.125886872411,0.00926182419062,0.130306303501,23.5933170319,0.0257507450879,0.334340125322,23.9129295349
FEB,ICE0023,ICE0023,48.988,-40.39,0.117556333542,0.149618968368,0.0103992447257,0.13799162209,23.4293994904,0.529923200607,0.330335438251,23.8799819946
MAR,ICE0023,ICE0023,48.988,-40.39,0.142605304718,0.18122343719,0.0122519833967,0.201784744859,23.8237133026,0.0766792222857,0.343117147684,24.4122428894
APR,ICE0023,ICE0023,48.988,-40.39,0.195994213223,0.22790569067,0.00715803913772,0.231574952602,15.970618248,0.190618082881,0.224208548665,16.5575008392
MAY,ICE0023,ICE0023,48.988,-40.39,0.417232513428,0.503174722195,0.00631944648921,0.184709370136,10.6314907074,0.149968832731,0.147392570972,11.7220973969
JUN,ICE0023,ICE0023,48.988,-40.39,0.448248416185,0.638917982578,0.00883700791746,0.667907416821,11.6149339676,0.058641590178,0.166149273515,13.2960586548
JUL,ICE0023,ICE0023,48.988,-40.39,0.305502951145,0.727175951004,0.0220952983946,1.53887844086,10.6541547775,0.380001485348,0.165581405163,13.2753973007
AUG,ICE0023,ICE0023,48.988,-40.39,0.250294387341,0.728494107723,0.0311105139554,1.67092108727,11.9977931976,0.0779668390751,0.176188677549,14.283870697
SEP,ICE0023,ICE0023,48.988,-40.39,0.243095174432,0.351012706757,0.00627955794334,0.179046496749,12.2714099884,0.077874019742,0.172323212028,12.937702179
OCT,ICE0023,ICE0023,48.988,-40.39,0.210271343589,0.270411163568,0.0130660869181,0.3483684659,17.986207962,0.0994798466563,0.24546957016,18.5410366058
NOV,ICE0023,ICE0023,48.988,-40.39,0.143000051379,0.217475116253,0.00855460576713,0.125728905201,14.5663795471,2.37444806099,0.205361679196,15.0891342163
DEC,ICE0023,ICE0023,48.988,-40.39,0.0940208360553,0.131510913372,0.0176795441657,0.122524552047,18.2796268463,0.169406980276,0.272150814533,18.577829361
JAN,ICE0025,ICE0025,51.892,-35.435,0.0823507532477,0.107417657971,0.0072301090695,0.100105792284,22.5902328491,0.0283896178007,0.331548273563,22.8382720947
FEB,ICE0025,ICE0025,51.892,-35.435,0.124990694225,0.155118107796,0.00760364998132,0.109136946499,17.0807247162,0.496789366007,0.243168964982,17.4672279358
MAR,ICE0025,ICE0025,51.892,-35.435,0.143580779433,0.177734568715,0.00722091784701,0.119161747396,19.918510437,0.0769949629903,0.297893673182,20.434173584
APR,ICE0025,ICE0025,51.892,-35.435,0.183571860194,0.204756230116,0.00448927981779,0.169702783227,16.2369422913,0.171687990427,0.238337084651,16.6967754364
MAY,ICE0025,ICE0025,51.892,-35.435,0.285642802715,0.328909128904,0.00422182120383,0.134994879365,9.66599655151,0.127142012119,0.138284161687,10.3213310242
JUN,ICE0025,ICE0025,51.892,-35.435,0.391875118017,0.527589976788,0.00686374958605,0.684869945049,7.84187269211,0.0675185620785,0.116635240614,9.23935317993
JUL,ICE0025,ICE0025,51.892,-35.435,0.322420358658,0.709775090218,0.0110002839938,0.820277512074,8.51063537598,0.0707855373621,0.124283544719,10.5253362656
AUG,ICE0025,ICE0025,51.892,-35.435,0.301660984755,0.589010298252,0.020971737802,1.12190270424,15.3047533035,0.0367521643639,0.228778615594,16.8696365356
SEP,ICE0025,ICE0025,51.892,-35.435,0.246146544814,0.333921968937,0.00478093698621,0.110561743379,13.3586339951,0.0636363476515,0.199060335755,13.9201202393
OCT,ICE0025,ICE0025,51.892,-35.435,0.164358109236,0.194716513157,0.00874058436602,0.190985545516,18.5176143646,0.365766167641,0.263276427984,18.9016990662
NOV,ICE0025,ICE0025,51.892,-35.435,0.114889763296,0.15571513772,0.0102327214554,0.136586174369,19.7552814484,1.79056406021,0.294633507729,20.1401042938
DEC,ICE0025,ICE0025,51.892,-35.435,0.103342615068,0.151242852211,0.0150317791849,0.0972397252917,16.4035453796,0.221391037107,0.262761980295,16.8274593353
JAN,ICE0028,ICE0028,56.93,-26.038,0.0824770852923,0.0993588045239,0.00590569432825,0.0558068864048,23.8091239929,0.0222637504339,0.358908981085,24.1075801849
FEB,ICE0028,ICE0028,56.93,-26.038,0.0817632973194,0.102159030735,0.00640482082963,0.0600972138345,18.074930191,0.697761416435,0.252337038517,18.3980903625
MAR,ICE0028,ICE0028,56.93,-26.038,0.129801914096,0.15376278758,0.00936065707356,0.136555403471,18.2283935547,0.113331392407,0.243449628353,18.724779129
APR,ICE0028,ICE0028,56.93,-26.038,0.20488409698,0.222105741501,0.0024878513068,0.0995724722743,11.5199460983,0.157451421022,0.167880952358,11.9414253235
MAY,ICE0028,ICE0028,56.93,-26.038,0.152225360274,0.164028987288,0.00494973640889,0.144066810608,13.9044656754,0.114060334861,0.203857347369,14.2662811279
JUN,ICE0028,ICE0028,56.93,-26.038,0.238889977336,0.301928579807,0.00332529144362,0.619404256344,8.85744571686,0.0640908256173,0.122675396502,10.0068244934
JUL,ICE0028,ICE0028,56.93,-26.038,0.203278243542,0.328373134136,0.00402037985623,0.389003425837,10.1277351379,0.0239089392126,0.138443186879,10.9090127945
AUG,ICE0028,ICE0028,56.93,-26.038,0.208498418331,0.279121786356,0.00470682932064,0.31649979949,11.6410074234,0.0314904823899,0.170406788588,12.2894248962
SEP,ICE0028,ICE0028,56.93,-26.038,0.14659370482,0.162660330534,0.00441589020193,0.101546406746,15.4024744034,0.0729092955589,0.21800532937,15.7077789307
OCT,ICE0028,ICE0028,56.93,-26.038,0.139505371451,0.156586632133,0.00957578606904,0.100237824023,14.6524143219,0.250267744064,0.204412922263,14.9228830338
NOV,ICE0028,ICE0028,56.93,-26.038,0.103992335498,0.136188343167,0.00556320371106,0.0743960738182,26.7353382111,0.961799323559,0.418036341667,27.0375652313
DEC,ICE0028,ICE0028,56.93,-26.038,0.0929027497768,0.179847329855,0.0272808820009,0.0896262228489,20.377872467,0.492449045181,0.293335616589,20.9504032135
JAN,ICE0031,ICE0031,62.193,-14.715,0.0930571779609,0.133668750525,0.0228823386133,0.0783025771379,17.5964412689,0.0231787282974,0.256809979677,18.6778430939
FEB,ICE0031,ICE0031,62.193,-14.715,0.0847662761807,0.111118368804,0.00833304878324,0.0618931762874,18.2958393097,0.211103186011,0.249789535999,18.5592861176
MAR,ICE0031,ICE0031,62.193,-14.715,0.132218033075,0.159847214818,0.0109955528751,0.153663188219,5.8265247345,0.1620811373,0.0694964155555,6.31085348129
APR,ICE0031,ICE0031,62.193,-14.715,0.167161762714,0.203395068645,0.00726566417143,0.273882031441,5.11615800858,0.144728377461,0.0620125122368,5.67786359787
MAY,ICE0031,ICE0031,62.193,-14.715,0.295023560524,0.359575152397,0.0095617538318,0.465274870396,6.42846393585,0.213991522789,0.088479295373,7.50581407547
JUN,ICE0031,ICE0031,62.193,-14.715,0.229504555464,0.425631999969,0.0049488954246,0.696277201176,6.1809463501,0.0448308028281,0.0846293494105,8.52000427246
JUL,ICE0031,ICE0031,62.193,-14.715,0.26108750701,0.306361585855,0.00448431214318,0.508794188499,4.38592910767,0.0198234673589,0.0580482929945,5.11976528168
AUG,ICE0031,ICE0031,62.193,-14.715,0.218435451388,0.29101228714,0.00566196814179,0.419568747282,5.23377132416,0.0526321269572,0.0778698325157,6.07094335556
SEP,ICE0031,ICE0031,62.193,-14.715,0.216675877571,0.308902412653,0.00707109086215,0.27785640955,8.54833698273,0.0736266821623,0.110871642828,9.32714557648
OCT,ICE0031,ICE0031,62.193,-14.715,0.131682991982,0.210333034396,0.0406927391887,0.258599728346,11.2584819794,1.01831614971,0.163865670562,11.694311142
NOV,ICE0031,ICE0031,62.193,-14.715,0.12427867204,0.220531091094,0.00494282646105,0.0498488023877,20.9956092834,0.166103512049,0.330689549446,21.4814472198
DEC,ICE0031,ICE0031,62.193,-14.715,0.109892129898,0.255322217941,0.0295083522797,0.0743688046932,15.7962932587,0.498479962349,0.215650111437,16.4198970795
JAN,ICE0032,ICE0032,63.468,-11.025,0.0986706912518,0.145792335272,0.0371269360185,0.117178410292,17.7969818115,0.0220778807998,0.26098304987,19.5091457367
FEB,ICE0032,ICE0032,63.468,-11.025,0.0884935855865,0.114730335772,0.0111974636093,0.0650349631906,21.8938045502,0.278645962477,0.297247946262,22.1971912384
MAR,ICE0032,ICE0032,63.468,-11.025,0.126804724336,0.1545779109,0.0117040937766,0.154391869903,6.32272672653,0.16730324924,0.0742252841592,6.79954051971
APR,ICE0032,ICE0032,63.468,-11.025,0.169568449259,0.230045750737,0.0133625185117,0.357950299978,6.20757102966,0.152008146048,0.0749266967177,6.97911834717
MAY,ICE0032,ICE0032,63.468,-11.025,0.487681061029,0.575465619564,0.0133110079914,0.581487774849,6.39201116562,0.2399276793,0.0887393802404,7.85389518738
JUN,ICE0032,ICE0032,63.468,-11.025,0.264062255621,0.541138291359,0.00624994374812,0.806830585003,6.77944850922,0.0437816232443,0.0935094952583,9.58634376526
JUL,ICE0032,ICE0032,63.468,-11.025,0.278367906809,0.3180321455,0.00571154616773,0.54310977459,5.21100330353,0.0196167435497,0.069854721427,5.97958183289
AUG,ICE0032,ICE0032,63.468,-11.025,0.255163818598,0.341649711132,0.00711603555828,0.459101110697,6.89270305634,0.0642704591155,0.103366747499,7.8883805275
SEP,ICE0032,ICE0032,63.468,-11.025,0.28868880868,0.403466671705,0.00839534308761,0.29869350791,9.29785346985,0.0644313842058,0.121245853603,10.28840065
OCT,ICE0032,ICE0032,63.468,-11.025,0.184564366937,0.282687932253,0.0548778623343,0.348729848862,12.9271993637,1.34428966045,0.189861595631,13.5038480759
NOV,ICE0032,ICE0032,63.468,-11.025,0.122698061168,0.243324026465,0.00533501151949,0.0504903756082,24.0467243195,0.153991013765,0.373445153236,24.6155071259
DEC,ICE0032,ICE0032,63.468,-11.025,0.113959863782,0.284748256207,0.0319199375808,0.0763331577182,18.4118423462,0.516707181931,0.256182998419,19.1116733551
JAN,ICE0035,ICE0035,66.37,-0.638,0.107475884259,0.183124393225,0.0599691495299,0.175138160586,18.521074295,0.0474290177226,0.241269767284,20.5037841797
FEB,ICE0035,ICE0035,66.37,-0.638,0.0971864387393,0.132772475481,0.015633918345,0.074308283627,25.1283073425,0.649570226669,0.349330246449,25.4231090546
MAR,ICE0035,ICE0035,66.37,-0.638,0.12963975966,0.176772519946,0.0251799393445,0.187334403396,9.94316196442,0.232423260808,0.115318372846,10.4370975494
APR,ICE0035,ICE0035,66.37,-0.638,0.164197430015,0.30972892046,0.00782655831426,0.214019685984,10.497467041,0.537147879601,0.131293430924,11.5502319336
MAY,ICE0035,ICE0035,66.37,-0.638,0.22849534452,0.399945795536,0.00353383366019,0.190398409963,8.99880504608,0.157178133726,0.12179017812,10.514837265
JUN,ICE0035,ICE0035,66.37,-0.638,0.173139333725,0.259842962027,0.0035996758379,0.269262850285,6.27576303482,0.0743029713631,0.0772912874818,7.13122844696
JUL,ICE0035,ICE0035,66.37,-0.638,0.126749902964,0.153816908598,0.00477763731033,0.187264129519,8.08764266968,0.0333134233952,0.103952027857,8.48177242279
AUG,ICE0035,ICE0035,66.37,-0.638,0.218957394361,0.470897346735,0.010480908677,0.462367415428,7.01927566528,0.117930851877,0.0916624441743,8.45246982574
SEP,ICE0035,ICE0035,66.37,-0.638,0.185285255313,0.214989453554,0.00472433678806,0.119869783521,6.03418397903,0.0677502900362,0.0732711553574,6.42479515076
OCT,ICE0035,ICE0035,66.37,-0.638,0.11431902647,0.196782201529,0.0311679840088,0.183151379228,12.2441997528,0.916667103767,0.17097170651,12.6984014511
NOV,ICE0035,ICE0035,66.37,-0.638,0.101962640882,0.319023907185,0.00428065564483,0.0330734886229,44.6387367249,0.116553165019,0.729947149754,45.5845985413
DEC,ICE0035,ICE0035,66.37,-0.638,0.120035551488,0.375540316105,0.0337169878185,0.0761235877872,27.1684799194,0.45132702589,0.40374815464,28.2120361328
JAN,ICE0037,ICE0037,67.47,4.279,0.099200963974,0.169494092464,0.0417103469372,0.146163657308,17.3475799561,0.0646355748177,0.230208769441,19.0059299469
FEB,ICE0037,ICE0037,67.47,4.279,0.0997256487608,0.146887719631,0.0185923166573,0.0743291676044,20.9845905304,0.519906461239,0.289933651686,21.2585601807
MAR,ICE0037,ICE0037,67.47,4.279,0.114070937037,0.135653093457,0.0148314181715,0.100897490978,8.60496520996,0.291571348906,0.0940909311175,8.95361423492
APR,ICE0037,ICE0037,67.47,4.279,0.193721413612,0.278068482876,0.00395371206105,0.0803946331143,9.19886302948,1.31845116615,0.106145687401,9.90974521637
MAY,ICE0037,ICE0037,67.47,4.279,0.168764635921,0.236014142632,0.00204645469785,0.100407928228,11.059923172,0.141427487135,0.152613148093,11.730474472
JUN,ICE0037,ICE0037,67.47,4.279,0.12713240087,0.148314923048,0.00205106358044,0.219166949391,5.52568292618,0.0646813437343,0.0646220818162,6.10698699951
JUL,ICE0037,ICE0037,67.47,4.279,0.141520351171,0.19408300519,0.00255995290354,0.0910233184695,7.73847913742,0.0568966120481,0.0919065177441,8.07147216797
AUG,ICE0037,ICE0037,67.47,4.279,0.119416721165,0.15038472414,0.0048406040296,0.118383452296,3.88591504097,0.119221121073,0.0444642603397,4.24617624283
SEP,ICE0037,ICE0037,67.47,4.279,0.166725352407,0.17341811955,0.00619746185839,0.102306634188,4.28827142715,0.0619470775127,0.0501864105463,4.52156019211
OCT,ICE0037,ICE0037,67.47,4.279,0.100244678557,0.165130391717,0.0134805198759,0.0791484341025,11.5328016281,0.530059695244,0.14643073082,11.8203258514
NOV,ICE0037,ICE0037,67.47,4.279,0.0927961170673,0.254081428051,0.00682915374637,0.0228431597352,36.0252494812,0.12319675833,0.566726446152,36.7599029541
DEC,ICE0037,ICE0037,67.47,4.279,0.124922886491,0.341024786234,0.023143094033,0.0573431029916,21.8196411133,0.42382222414,0.30686339736,22.7521438599
JAN,ICE0068,ICE0068,76.756,9.848,0.0809374973178,0.123408049345,0.0109948385507,0.0644018650055,10.2264175415,0.0526196062565,0.128722265363,10.511879921
FEB,ICE0068,ICE0068,76.756,9.848,0.0827861204743,0.135057836771,0.011296636425,0.0642375051975,8.82249546051,0.302555769682,0.111058846116,9.06446075439
MAR,ICE0068,ICE0068,76.756,9.848,0.0722452178597,0.100010037422,0.0040757493116,0.0503759123385,5.43782901764,0.584608256817,0.0597215779126,5.70580291748
APR,ICE0068,ICE0068,76.756,9.848,0.353701800108,0.372835427523,0.00223977840506,0.0346287041903,4.08486461639,0.53386092186,0.0430194437504,4.58829832077
MAY,ICE0068,ICE0068,76.756,9.848,0.151883721352,0.173557803035,0.00346263544634,0.05570018664,8.20152378082,0.238240331411,0.0982903316617,8.49856472015
JUN,ICE0068,ICE0068,76.756,9.848,0.171374455094,0.180573508143,0.00123226910364,0.186157226562,2.66583609581,0.0484860576689,0.0313497148454,3.04568052292
JUL,ICE0068,ICE0068,76.756,9.848,0.0832683816552,0.0985963270068,0.00400288542733,0.0613320581615,2.18047404289,0.0228328537196,0.0255551878363,2.35386443138
AUG,ICE0068,ICE0068,76.756,9.848,0.118946284056,0.148325741291,0.0029896015767,0.042714048177,4.06367826462,0.0593712702394,0.0497303307056,4.36368846893
SEP,ICE0068,ICE0068,76.756,9.848,0.061395123601,0.0728943347931,0.00282098632306,0.0530821047723,6.20450782776,0.0593301951885,0.0741212219,6.31928920746
OCT,ICE0068,ICE0068,76.756,9.848,0.0906163901091,0.103924438357,0.00296942796558,0.0375932343304,6.66321754456,0.197547718883,0.0753578096628,6.81840801239
NOV,ICE0068,ICE0068,76.756,9.848,0.0739431902766,0.110654816031,0.00797205325216,0.0258521120995,12.8557825089,0.233154520392,0.158808603883,13.1030397415
DEC,ICE0068,ICE0068,76.756,9.848,0.103966161609,0.194341212511,0.0121112484485,0.0338958948851,15.023768425,0.322270482779,0.212423652411,15.4757976532
JAN,ICE0074,ICE0074,79.112,11.004,0.0666319578886,0.115283355117,0.0102995298803,0.0616530068219,7.31207609177,0.0418722964823,0.0969986096025,7.60511779785
FEB,ICE0074,ICE0074,79.112,11.004,0.0656815767288,0.124354280531,0.00887108035386,0.0583498105407,7.5937628746,0.182826459408,0.117438592017,7.8449549675
MAR,ICE0074,ICE0074,79.112,11.004,0.0535564050078,0.083206564188,0.00247221370228,0.043734613806,2.11818766594,0.597567439079,0.0254015102983,2.39355826378
APR,ICE0074,ICE0074,79.112,11.004,0.0700590312481,0.0818458646536,0.00181928277016,0.0313039533794,1.76622164249,0.46607786417,0.0186928901821,1.95024633408
MAY,ICE0074,ICE0074,79.112,11.004,0.0695507749915,0.0877861902118,0.00374885322526,0.0566762909293,2.46722888947,0.324417173862,0.0311809312552,2.66113138199
JUN,ICE0074,ICE0074,79.112,11.004,0.135191440582,0.149617150426,0.00129124615341,0.151453435421,2.08899497986,0.0412215217948,0.0248873867095,2.39297103882
JUL,ICE0074,ICE0074,79.112,11.004,0.0784590318799,0.105477914214,0.00413886876777,0.0567125529051,1.16298794746,0.0236610881984,0.0139781143516,1.34851288795
AUG,ICE0074,ICE0074,79.112,11.004,0.0811765640974,0.132988706231,0.00330127123743,0.0440817698836,2.56006669998,0.053706612438,0.0308784078807,2.88502025604
SEP,ICE0074,ICE0074,79.112,11.004,0.0544787123799,0.0679961889982,0.00170638482086,0.0442163981497,3.70309233665,0.0694996863604,0.0454034954309,3.8171479702
OCT,ICE0074,ICE0074,79.112,11.004,0.081770144403,0.0987500324845,0.00297811860219,0.0354475937784,5.49482345581,0.139182060957,0.0677726268768,5.6633234024
NOV,ICE0074,ICE0074,79.112,11.004,0.0523133650422,0.075146779418,0.0057634958066,0.0201889779419,4.9858584404,0.229438528419,0.0593975931406,5.15487575531
DEC,ICE0074,ICE0074,79.112,11.004,0.088686786592,0.165967911482,0.0109529392794,0.0318553671241,8.80410575867,0.276943743229,0.129054874182,9.17674827576
JAN,ICE0076,ICE0076,78.979,10.527,0.0666319578886,0.115283355117,0.0102995298803,0.0616530068219,7.31207609177,0.0418722964823,0.0969986096025,7.60511779785
FEB,ICE0076,ICE0076,78.979,10.527,0.0656815767288,0.124354280531,0.00887108035386,0.0583498105407,7.5937628746,0.182826459408,0.117438592017,7.8449549675
MAR,ICE0076,ICE0076,78.979,10.527,0.0535564050078,0.083206564188,0.00247221370228,0.043734613806,2.11818766594,0.597567439079,0.0254015102983,2.39355826378
APR,ICE0076,ICE0076,78.979,10.527,0.0700590312481,0.0818458646536,0.00181928277016,0.0313039533794,1.76622164249,0.46607786417,0.0186928901821,1.95024633408
MAY,ICE0076,ICE0076,78.979,10.527,0.0695507749915,0.0877861902118,0.00374885322526,0.0566762909293,2.46722888947,0.324417173862,0.0311809312552,2.66113138199
JUN,ICE0076,ICE0076,78.979,10.527,0.135191440582,0.149617150426,0.00129124615341,0.151453435421,2.08899497986,0.0412215217948,0.0248873867095,2.39297103882
JUL,ICE0076,ICE0076,78.979,10.527,0.0784590318799,0.105477914214,0.00413886876777,0.0567125529051,1.16298794746,0.0236610881984,0.0139781143516,1.34851288795
AUG,ICE0076,ICE0076,78.979,10.527,0.0811765640974,0.132988706231,0.00330127123743,0.0440817698836,2.56006669998,0.053706612438,0.0308784078807,2.88502025604
SEP,ICE0076,ICE0076,78.979,10.527,0.0544787123799,0.0679961889982,0.00170638482086,0.0442163981497,3.70309233665,0.0694996863604,0.0454034954309,3.8171479702
OCT,ICE0076,ICE0076,78.979,10.527,0.081770144403,0.0987500324845,0.00297811860219,0.0354475937784,5.49482345581,0.139182060957,0.0677726268768,5.6633234024
NOV,ICE0076,ICE0076,78.979,10.527,0.0523133650422,0.075146779418,0.0057634958066,0.0201889779419,4.9858584404,0.229438528419,0.0593975931406,5.15487575531
DEC,ICE0076,ICE0076,78.979,10.527,0.088686786592,0.165967911482,0.0109529392794,0.0318553671241,8.80410575867,0.276943743229,0.129054874182,9.17674827576
JAN,ICE0077,ICE0077,78.2,4.217,0.0652145892382,0.112829968333,0.00990643724799,0.0642765834928,6.51841020584,0.0211918056011,0.0882223844528,6.83199262619
FEB,ICE0077,ICE0077,78.2,4.217,0.0701628923416,0.123412132263,0.00634792400524,0.0507715679705,7.94976711273,0.14676591754,0.120191760361,8.20427799225
MAR,ICE0077,ICE0077,78.2,4.217,0.0559067577124,0.0831812694669,0.00275355088525,0.0484259389341,2.32281160355,0.670495986938,0.0279056411237,2.60040974617
APR,ICE0077,ICE0077,78.2,4.217,0.0584637708962,0.0690630450845,0.00170950987376,0.0350138172507,2.02219772339,0.371149212122,0.0213936269283,2.1971321106
MAY,ICE0077,ICE0077,78.2,4.217,0.0889850407839,0.101934276521,0.00376030779444,0.0545870102942,2.28575921059,0.354131221771,0.0286087747663,2.49393725395
JUN,ICE0077,ICE0077,78.2,4.217,0.0722329393029,0.083932608366,0.00111422268674,0.141446724534,1.91736292839,0.0433649942279,0.0239525493234,2.16028499603
JUL,ICE0077,ICE0077,78.2,4.217,0.0750379189849,0.0921442583203,0.00387185811996,0.0645006373525,1.62193655968,0.0236186869442,0.0196535494179,1.79817962646
AUG,ICE0077,ICE0077,78.2,4.217,0.070687264204,0.0833823233843,0.0033570327796,0.0472392067313,2.5670568943,0.0526713803411,0.0312052983791,2.77571153641
SEP,ICE0077,ICE0077,78.2,4.217,0.0505681037903,0.0616038143635,0.00144244660623,0.0450813733041,4.37545824051,0.0648395344615,0.0538548715413,4.49176216125
OCT,ICE0077,ICE0077,78.2,4.217,0.0754222348332,0.0915926471353,0.00323239946738,0.0409618616104,4.87757158279,0.13301846385,0.0610268674791,5.04600858688
NOV,ICE0077,ICE0077,78.2,4.217,0.0572006702423,0.0793758034706,0.00677627883852,0.0245342776179,5.7131729126,0.229395151138,0.0661153942347,5.89159011841
DEC,ICE0077,ICE0077,78.2,4.217,0.0797838643193,0.145535975695,0.00921026431024,0.0313887558877,8.96946907043,0.253561198711,0.140436679125,9.27578926086
JAN,ICE0084,ICE0084,75.665,-3.58,0.0640071630478,0.112074047327,0.0110481567681,0.0716726705432,4.94912147522,0.0188617520034,0.0750975906849,5.25517940521
FEB,ICE0084,ICE0084,75.665,-3.58,0.0667504668236,0.112089321017,0.00634550582618,0.0604850947857,8.24855709076,0.153474569321,0.127148360014,8.48136425018
MAR,ICE0084,ICE0084,75.665,-3.58,0.0544627159834,0.0785246863961,0.00249664019793,0.049260366708,3.25751233101,0.437402546406,0.037416651845,3.51356434822
APR,ICE0084,ICE0084,75.665,-3.58,0.0674989372492,0.0792859643698,0.00151837442536,0.0380466356874,2.56014037132,0.282303631306,0.027283905074,2.75561213493
MAY,ICE0084,ICE0084,75.665,-3.58,0.106469988823,0.116320520639,0.00343447132036,0.0533431991935,2.99865841866,0.255902349949,0.0376350022852,3.22065162659
JUN,ICE0084,ICE0084,75.665,-3.58,0.111653029919,0.124676287174,0.00103691860568,0.160852402449,2.15029215813,0.0505752116442,0.0283493045717,2.50097513199
JUL,ICE0084,ICE0084,75.665,-3.58,0.0929337888956,0.103995285928,0.0033016083762,0.0758636966348,2.21553730965,0.0210817605257,0.0267800651491,2.40693712234
AUG,ICE0084,ICE0084,75.665,-3.58,0.0763785690069,0.0884474813938,0.0030858819373,0.0479849427938,3.31517314911,0.0526977591217,0.0432836934924,3.53263092041
SEP,ICE0084,ICE0084,75.665,-3.58,0.0679369270802,0.0795085057616,0.00126651627943,0.039579141885,6.31663274765,0.0631688982248,0.0729487985373,6.45673418045
OCT,ICE0084,ICE0084,75.665,-3.58,0.0827268734574,0.0986194163561,0.00376260280609,0.0511825531721,4.74048948288,0.205932021141,0.0612370744348,4.91059446335
NOV,ICE0084,ICE0084,75.665,-3.58,0.0533204674721,0.0782464295626,0.00828960817307,0.0324683897197,7.86754608154,0.194112837315,0.10686262697,8.07596683502
DEC,ICE0084,ICE0084,75.665,-3.58,0.0708124786615,0.146633923054,0.0101991407573,0.0342867188156,8.96141815186,0.276567012072,0.175006449223,9.27134132385
JAN,VX0032,VX0032,-19.733,-85.564,0.12274312228,0.158048212528,0.00243873242289,0.484967410564,4.87793684006,0.0339769348502,0.0714166387916,5.56733894348
FEB,VX0032,VX0032,-19.733,-85.564,0.111504204571,0.154256343842,0.00307371863164,0.570712029934,6.11177682877,0.319584310055,0.0864787399769,7.27827453613
MAR,VX0032,VX0032,-19.733,-85.564,0.0660834014416,0.0741258487105,0.00162489642389,0.246958866715,5.03502845764,0.450866818428,0.0551605932415,5.25977373123
APR,VX0032,VX0032,-19.733,-85.564,0.0825562253594,0.0954979360104,0.00121986120939,0.175372570753,7.04393672943,0.191533058882,0.0772695168853,7.34120893478
MAY,VX0032,VX0032,-19.733,-85.564,0.069235317409,0.0756242498755,0.000744123535696,0.0912092775106,5.14614486694,0.0914404466748,0.0517109818757,5.34300231934
JUN,VX0032,VX0032,-19.733,-85.564,0.0816273167729,0.0943045318127,0.00180731504224,0.206681013107,9.94769477844,0.164837524295,0.107860065997,10.1787996292
JUL,VX0032,VX0032,-19.733,-85.564,0.0853034034371,0.0943706333637,0.00161547737662,0.117226190865,4.76711511612,0.0930049866438,0.0573294982314,4.99230575562
AUG,VX0032,VX0032,-19.733,-85.564,0.0880165249109,0.101192109287,0.00140634167474,0.112058848143,7.25534057617,0.0738040804863,0.076833344996,7.47457170486
SEP,VX0032,VX0032,-19.733,-85.564,0.108341023326,0.139783635736,0.00358669017442,0.145636320114,8.49597454071,0.187972918153,0.095096744597,8.80061435699
OCT,VX0032,VX0032,-19.733,-85.564,0.101713240147,0.162541076541,0.00267078657635,0.137044161558,4.67378997803,0.0837587565184,0.0604032538831,5.01639127731
