
	DATE	N_CL	AVG_CL	STD_CL	MED_CL	P16_CL	P84_CL	N_NO3	AVG_NO3	STD_NO3	MED_NO3	P16_NO3	P84_NO3	N_SO4	AVG_SO4	STD_SO4	MED_SO4	P16_SO4	P84_SO4	N_NA	AVG_NA	STD_NA	MED_NA	P16_NA	P84_NA	N_NSSSO4	AVG_NSSSO4	STD_NSSSO4	MED_NSSSO4	P16_NSSSO4	P84_NSSSO4	N_MSA	AVG_MSA	STD_MSA	MED_MSA	P16_MSA	P84_MSA	N_DUST	AVG_DUST	STD_DUST	MED_DUST	P16_DUST	P84_DUST	N_NH4	AVG_NH4	STD_NH4	MED_NH4	P16_NH4	P84_NH4
	11-1-2000	24	3.116	1.883	2.286	1.370	6.182	24	2.492	0.839	2.741	1.507	3.504	24	3.429	0.970	3.024	2.653	4.806	24	2.445	1.120	1.843	1.677	4.491	24	2.813	1.120	2.574	1.522	4.175	0						24	2.928	3.084	2.277	1.466	3.046	24	0.927	0.472	0.744	0.397	1.551
	12-1-2000	24	6.893	1.780	8.024	5.180	8.267	24	1.442	0.534	1.469	0.934	1.720	24	2.521	0.738	2.696	1.577	3.197	24	4.415	1.296	5.055	3.358	5.403	24	1.409	0.468	1.565	0.924	1.837	0						25	2.491	2.801	2.094	1.360	2.094	24	0.405	0.273	0.417	0.249	0.417
	1-1-2001	22	5.217	1.977	5.378	2.610	7.766	22	1.756	0.624	1.499	1.026	2.574	22	2.715	1.046	1.985	1.796	3.969	22	3.441	1.094	3.244	2.656	4.905	22	1.849	1.012	1.374	0.979	3.109	0						22	0.286	0.783	0.173	-0.222	0.279	22	0.634	0.276	0.546	0.424	0.965
	2-1-2001	30	5.863	2.055	6.280	4.237	8.122	30	2.344	1.338	2.031	1.165	3.462	30	2.970	0.679	2.836	2.349	3.860	30	3.867	1.193	3.740	2.730	5.132	30	1.997	0.748	1.960	1.154	2.828	0						30	0.418	0.520	0.376	0.043	0.828	30	0.728	0.508	0.697	0.228	1.167
	3-1-2001	27	3.977	2.417	2.383	1.926	6.545	27	4.024	1.905	3.489	2.585	4.460	27	4.964	1.087	5.400	3.829	5.936	27	2.890	1.432	2.006	1.466	4.441	27	4.237	1.013	4.282	3.345	4.705	0						27	2.093	1.454	1.746	1.156	3.693	27	1.756	0.434	1.672	1.228	2.204
	4-1-2001	19	7.396	2.598	5.684	5.622	10.110	19	2.481	1.496	1.769	1.440	4.830	19	3.545	0.674	3.811	2.780	3.917	19	4.359	1.301	4.319	2.990	5.511	19	2.447	0.746	2.429	1.432	2.860	0						19	5.163	4.418	4.016	2.667	6.091	19	0.684	0.558	0.539	0.237	0.983
	5-1-2001	27	4.646	4.642	2.251	1.725	6.821	27	2.790	1.991	2.297	1.735	2.830	27	3.532	1.786	2.831	2.455	4.955	27	2.932	2.204	2.054	1.639	3.660	26	2.819	1.900	2.231	1.534	2.748	0						27	5.275	4.556	3.479	2.008	7.492	27	1.126	0.931	0.770	0.446	1.339
	6-1-2001	30	3.209	1.990	2.542	2.109	3.894	30	1.889	0.691	1.988	1.135	2.703	30	2.505	0.880	2.426	1.571	3.664	30	2.424	1.072	2.328	1.838	2.635	30	1.895	0.903	1.625	0.967	2.996	0						30	11.958	12.496	9.454	1.219	23.347	30	0.625	0.321	0.692	0.272	0.990
	7-1-2001	23	4.611	1.653	4.627	2.908	5.240	23	1.681	0.651	1.397	1.344	2.079	23	2.318	1.009	2.069	1.934	2.506	23	2.981	0.833	3.114	2.075	3.312	23	1.568	1.088	1.269	1.091	1.735	0						23	9.692	7.487	8.200	5.277	14.545	23	0.376	0.352	0.232	0.187	0.442
	8-1-2001	31	3.015	1.746	3.071	1.266	4.376	31	1.911	0.886	1.691	1.276	2.377	31	2.702	1.573	2.356	1.807	2.660	31	2.097	0.816	2.197	1.142	2.503	31	2.174	1.624	1.681	1.177	2.257	0						31	9.068	8.571	5.411	1.577	18.194	31	0.576	0.710	0.256	0.137	0.730
	9-1-2001	30	3.324	1.564	3.062	1.882	4.515	30	1.755	1.347	1.003	0.862	3.050	30	2.257	1.359	1.704	1.150	4.292	30	2.007	0.982	1.784	1.237	2.534	30	1.752	1.272	1.255	0.819	3.325	0						30	1.697	2.317	1.174	-0.535	3.020	30	0.480	0.293	0.408	0.257	0.936
	10-1-2001	30	7.633	4.986	5.777	2.707	14.858	30	1.320	0.808	0.933	0.788	2.618	30	2.377	0.775	2.515	1.432	3.297	30	4.281	2.510	3.169	1.922	7.891	30	1.300	0.599	1.152	0.736	2.055	0						30	2.088	2.218	1.211	0.519	3.220	30	0.293	0.269	0.164	0.114	0.570
	11-1-2001	24	6.820	4.718	5.328	3.479	14.858	24	1.875	1.280	1.786	0.788	2.357	24	3.151	0.675	3.237	2.814	3.640	24	4.056	2.257	3.306	2.293	7.891	24	2.131	0.904	1.769	1.311	2.880	0						24	1.713	1.572	0.932	0.634	4.113	24	0.505	0.363	0.432	0.114	0.836
	12-1-2001	0						0						0						0						0						0						0						0					
	1-1-2002	0						0						0						0						0						0						0						0					
	2-1-2002	0						0						0						0						0						0						0						0					
	3-1-2002	15	3.179	0.842	2.926	2.894	4.121	15	3.040	3.100	2.075	1.836	3.917	15	3.494	1.796	3.533	1.786	4.181	15	2.523	0.554	2.657	2.032	3.126	15	2.859	1.824	2.727	1.237	3.470	0						15	2.448	1.757	1.451	1.107	4.359	15	0.780	0.720	0.581	0.472	0.855
	4-1-2002	30	4.339	2.074	4.665	2.213	6.461	30	2.476	1.696	1.621	1.427	3.871	30	3.114	1.450	2.660	1.687	4.987	30	2.796	0.986	2.758	1.885	4.208	30	2.411	1.456	2.084	1.159	4.043	0						30	1.378	1.491	1.301	-0.042	2.621	30	0.500	0.491	0.296	0.116	1.143
	5-1-2002	11	3.640	1.504	3.783	2.355	4.845	11	2.122	1.261	1.812	1.332	2.992	11	2.455	0.491	2.586	2.268	2.764	11	2.396	0.572	2.242	1.804	2.933	11	1.852	0.506	1.911	1.568	2.284	0						11	3.755	2.559	4.330	0.303	6.098	11	0.451	0.196	0.367	0.297	0.681
	6-1-2002	30	3.870	2.031	4.130	1.505	5.518	30	1.297	0.772	1.079	0.771	1.674	30	2.296	0.868	2.016	1.666	3.129	30	2.489	0.980	2.474	1.595	3.303	30	1.669	1.017	1.294	1.007	2.759	0						30	5.825	3.896	4.421	1.706	9.624	30	0.305	0.334	0.125	0.085	0.809
	7-1-2002	30	4.026	1.324	3.604	2.880	5.349	30	1.822	1.363	1.418	1.142	2.308	30	2.449	0.997	2.166	1.589	2.883	30	2.479	0.612	2.207	2.003	3.116	30	1.825	1.024	1.651	1.034	2.298	0						30	14.547	10.097	10.230	3.664	25.996	30	0.358	0.346	0.260	0.131	0.471
	8-1-2002	20	2.710	1.410	2.353	1.595	3.634	20	2.358	1.727	1.730	1.234	4.993	20	2.801	1.394	2.321	1.759	4.254	20	2.106	0.812	2.115	1.276	2.698	20	2.271	1.393	1.852	1.012	3.897	0						20	5.393	5.374	3.268	1.160	13.693	20	0.588	0.521	0.457	0.257	1.345
	9-1-2002	30	3.319	1.367	3.038	2.172	4.270	30	1.074	0.352	0.928	0.801	1.304	30	1.928	0.644	1.704	1.461	2.887	30	2.178	0.807	2.129	1.541	2.936	30	1.379	0.501	1.211	0.958	2.063	0						30	5.803	6.556	3.008	0.931	10.696	30	0.239	0.131	0.199	0.099	0.379
	10-1-2002	31	2.259	1.281	1.850	1.055	3.093	31	1.825	1.100	1.627	0.911	3.020	31	2.082	1.167	1.976	1.170	2.331	31	1.768	0.934	1.548	1.027	2.545	31	1.637	1.083	1.447	1.067	1.793	0						31	0.329	2.502	0.029	-0.887	0.218	31	0.490	0.358	0.433	0.169	0.739
	11-1-2002	25	3.488	1.425	3.386	2.394	4.898	25	1.764	0.517	1.862	1.163	2.382	25	2.864	0.763	2.577	2.397	3.358	25	2.603	0.754	2.975	1.633	3.178	25	2.209	0.786	1.826	1.600	3.060	0						25	-0.068	0.479	0.111	-0.385	0.296	25	0.596	0.171	0.581	0.521	0.739
	12-1-2002	10	4.865	0.309	5.104	4.505	5.104	10	2.095	0.669	2.614	1.317	2.614	10	2.833	0.429	3.166	2.335	3.166	10	3.576	0.378	3.869	3.138	3.869	10	1.933	0.334	2.192	1.546	2.192	0						10	0.619	0.049	0.581	0.581	0.676	10	0.410	0.069	0.463	0.330	0.463
																																																	


																																																	
																																																	
																																																	
																																																	
