
	DATE	N_CL	AVG_CL	STD_CL	MED_CL	P16_CL	P84_CL	N_NO3	AVG_NO3	STD_NO3	MED_NO3	P16_NO3	P84_NO3	N_SO4	AVG_SO4	STD_SO4	MED_SO4	P16_SO4	P84_SO4	N_NA	AVG_NA	STD_NA	MED_NA	P16_NA	P84_NA	N_NSSSO4	AVG_NSSSO4	STD_NSSSO4	MED_NSSSO4	P16_NSSSO4	P84_NSSSO4	N_MSA	AVG_MSA	STD_MSA	MED_MSA	P16_MSA	P84_MSA	N_DUST	AVG_DUST	STD_DUST	MED_DUST	P16_DUST	P84_DUST	N_NH4	AVG_NH4	STD_NH4	MED_NH4	P16_NH4	P84_NH4
	1-1-1989	0	#DIV/0!	#DIV/0!	#NUM!	#NUM!	#NUM!	0	#DIV/0!	#DIV/0!	#NUM!	#NUM!	#NUM!	0	#DIV/0!	#DIV/0!	#NUM!	#NUM!	#NUM!	0	#DIV/0!	#DIV/0!	#NUM!	#NUM!	#NUM!	0	#DIV/0!	#DIV/0!	#NUM!	#NUM!	#NUM!	0	#DIV/0!	#DIV/0!	#NUM!	#NUM!	#NUM!	0	#DIV/0!	#DIV/0!	#NUM!	#NUM!	#NUM!	0	#DIV/0!	#DIV/0!	#NUM!	#NUM!	#NUM!
	2-1-1989	0	#DIV/0!	#DIV/0!	#NUM!	#NUM!	#NUM!	0	#DIV/0!	#DIV/0!	#NUM!	#NUM!	#NUM!	0	#DIV/0!	#DIV/0!	#NUM!	#NUM!	#NUM!	0	#DIV/0!	#DIV/0!	#NUM!	#NUM!	#NUM!	0	#DIV/0!	#DIV/0!	#NUM!	#NUM!	#NUM!	0	#DIV/0!	#DIV/0!	#NUM!	#NUM!	#NUM!	0	#DIV/0!	#DIV/0!	#NUM!	#NUM!	#NUM!	0	#DIV/0!	#DIV/0!	#NUM!	#NUM!	#NUM!
	2-1-1997	26	6.674 	2.093 	7.300 	3.718 	8.638 	26	1.000 	0.780 	0.719 	0.416 	1.785 	26	2.677 	1.265 	2.174 	1.678 	4.352 	26	3.929 	1.117 	4.277 	2.532 	4.624 	26	1.688 	1.360 	1.326 	0.546 	3.304 	0	#DIV/0!	#DIV/0!	#NUM!	#NUM!	#NUM!	0	#DIV/0!	#DIV/0!	#NUM!	#NUM!	#NUM!	26	0.2850 	0.1733 	0.2475 	0.1085 	0.4459 
	3-1-1997	23	7.580 	2.789 	8.139 	4.397 	10.166 	23	0.949 	0.583 	0.708 	0.535 	1.449 	23	2.579 	0.943 	2.448 	1.617 	3.451 	23	4.364 	1.791 	4.661 	2.429 	6.135 	23	1.481 	0.650 	1.266 	0.840 	2.256 	0	#DIV/0!	#DIV/0!	#NUM!	#NUM!	#NUM!	0	#DIV/0!	#DIV/0!	#NUM!	#NUM!	#NUM!	23	0.2858 	0.1950 	0.1862 	0.1277 	0.4505 
	4-1-1997	28	6.964 	2.523 	7.022 	4.402 	9.821 	28	1.553 	0.828 	1.378 	0.798 	2.284 	28	3.094 	0.698 	3.166 	2.529 	3.780 	28	4.498 	1.615 	4.580 	2.877 	6.462 	28	1.962 	0.782 	2.051 	1.132 	2.829 	0	#DIV/0!	#DIV/0!	#NUM!	#NUM!	#NUM!	0	#DIV/0!	#DIV/0!	#NUM!	#NUM!	#NUM!	28	0.5309 	0.2827 	0.4998 	0.2052 	0.7544 
	5-1-1997	27	7.431 	3.664 	6.614 	4.416 	9.382 	27	1.126 	0.927 	1.001 	0.385 	1.844 	27	2.896 	1.043 	2.459 	1.964 	3.855 	27	4.523 	2.023 	3.963 	3.010 	5.765 	23	1.839 	1.113 	1.371 	0.950 	3.074 	0	#DIV/0!	#DIV/0!	#NUM!	#NUM!	#NUM!	3	2.901 	1.165 	2.609 	2.133 	3.680 	27	0.3728 	0.2577 	0.2770 	0.1425 	0.6516 
	6-1-1997	27	5.009 	2.957 	4.027 	2.107 	8.927 	27	1.135 	0.499 	1.220 	0.569 	1.679 	27	2.536 	1.046 	2.062 	1.626 	3.698 	27	3.138 	1.668 	2.475 	1.367 	5.354 	27	1.746 	1.169 	1.173 	0.684 	3.094 	0	#DIV/0!	#DIV/0!	#NUM!	#NUM!	#NUM!	6	21.855 	49.625 	1.533 	1.119 	26.789 	27	0.3645 	0.2307 	0.2525 	0.1778 	0.6901 
	7-1-1997	28	4.179 	2.272 	3.548 	2.347 	5.785 	28	0.594 	0.238 	0.561 	0.388 	0.706 	28	1.709 	0.682 	1.583 	1.255 	1.926 	28	2.453 	1.271 	2.227 	1.569 	3.336 	28	1.092 	0.534 	0.973 	0.748 	1.297 	0	#DIV/0!	#DIV/0!	#NUM!	#NUM!	#NUM!	28	8.675 	8.282 	6.318 	1.580 	17.284 	28	0.1524 	0.1334 	0.1007 	0.0464 	0.3144 
	8-1-1997	29	4.061 	2.859 	3.663 	1.759 	5.047 	29	0.463 	0.231 	0.439 	0.310 	0.580 	27	1.528 	0.698 	1.394 	1.124 	1.803 	29	2.498 	1.729 	2.139 	1.232 	3.142 	27	0.887 	0.380 	0.837 	0.570 	1.055 	0	#DIV/0!	#DIV/0!	#NUM!	#NUM!	#NUM!	29	3.797 	5.432 	1.836 	1.103 	5.407 	29	0.0926 	0.0529 	0.0871 	0.0424 	0.1401 
	9-1-1997	27	7.315 	7.540 	6.097 	2.277 	9.221 	27	0.579 	0.504 	0.433 	0.249 	0.974 	27	2.777 	2.830 	1.737 	1.226 	4.211 	27	4.435 	4.283 	3.547 	1.720 	5.457 	24	1.770 	3.012 	0.851 	0.333 	1.827 	0	#DIV/0!	#DIV/0!	#NUM!	#NUM!	#NUM!	27	2.635 	2.099 	1.852 	0.756 	4.243 	27	0.2714 	0.4361 	0.1599 	0.0283 	0.2826 
	10-1-1997	15	7.142 	5.096 	4.596 	2.821 	14.095 	15	1.758 	1.594 	0.970 	0.480 	3.104 	15	4.976 	3.664 	4.087 	2.465 	6.937 	15	4.376 	2.578 	3.140 	2.358 	7.838 	15	3.875 	3.989 	2.615 	0.865 	6.267 	0	#DIV/0!	#DIV/0!	#NUM!	#NUM!	#NUM!	15	3.005 	3.478 	1.488 	0.905 	6.270 	15	0.8395 	0.7932 	0.4739 	0.1973 	1.4700 
	11-1-1997	25	8.762 	3.442 	10.211 	4.954 	11.504 	25	1.146 	0.731 	1.057 	0.357 	1.798 	25	2.975 	0.957 	2.647 	1.957 	3.952 	25	5.233 	1.758 	5.808 	3.445 	6.804 	24	1.679 	1.028 	1.407 	0.501 	2.863 	0	#DIV/0!	#DIV/0!	#NUM!	#NUM!	#NUM!	25	2.448 	3.722 	1.879 	0.643 	2.638 	25	0.3299 	0.2021 	0.2358 	0.1272 	0.5669 
	12-1-1997	31	9.654 	4.993 	7.958 	5.364 	14.777 	31	1.269 	1.019 	1.055 	0.518 	2.104 	31	2.864 	0.889 	2.867 	2.338 	3.863 	31	5.777 	2.632 	4.811 	3.155 	8.426 	27	1.459 	0.886 	1.407 	0.746 	2.509 	0	#DIV/0!	#DIV/0!	#NUM!	#NUM!	#NUM!	31	1.107 	0.359 	1.112 	0.772 	1.372 	31	0.1920 	0.1066 	0.1887 	0.0947 	0.2797 
	1-1-1998	27	9.706 	4.678 	8.611 	5.422 	15.919 	27	1.147 	0.845 	1.134 	0.364 	1.929 	27	2.427 	0.833 	3.000 	1.569 	3.145 	27	5.821 	2.616 	4.676 	3.237 	8.983 	24	0.981 	0.586 	0.740 	0.404 	1.581 	0	#DIV/0!	#DIV/0!	#NUM!	#NUM!	#NUM!	27	2.744 	2.076 	2.108 	1.212 	3.793 	27	0.2136 	0.1550 	0.1786 	0.0983 	0.3993 
	2-1-1998	27	8.807 	3.995 	8.542 	4.901 	13.393 	27	1.225 	1.041 	0.986 	0.330 	2.209 	27	2.743 	1.254 	2.492 	1.681 	3.734 	27	5.662 	2.421 	5.563 	2.825 	8.740 	22	1.349 	1.200 	0.845 	0.440 	2.584 	0	#DIV/0!	#DIV/0!	#NUM!	#NUM!	#NUM!	27	3.274 	3.210 	2.290 	1.108 	4.224 	27	0.3367 	0.2383 	0.2438 	0.0568 	0.5923 
	3-1-1998	26	7.288 	3.857 	5.693 	4.641 	10.384 	26	1.035 	0.369 	1.045 	0.594 	1.432 	26	3.069 	0.864 	2.971 	2.207 	4.108 	26	4.463 	2.398 	3.368 	2.869 	6.886 	23	1.995 	0.739 	1.864 	1.308 	2.664 	0	#DIV/0!	#DIV/0!	#NUM!	#NUM!	#NUM!	26	5.159 	3.502 	4.218 	2.442 	9.380 	26	0.5278 	0.2177 	0.4992 	0.3289 	0.8120 
	4-1-1998	29	5.863 	1.840 	5.806 	4.079 	8.093 	29	1.279 	0.866 	1.161 	0.620 	1.970 	29	3.002 	1.305 	2.695 	1.792 	4.682 	29	3.582 	0.875 	3.653 	2.594 	4.487 	29	2.100 	1.420 	1.825 	0.725 	3.739 	0	#DIV/0!	#DIV/0!	#NUM!	#NUM!	#NUM!	29	6.129 	3.917 	5.927 	2.983 	8.019 	29	0.6012 	0.3749 	0.4557 	0.2626 	0.9493 
	5-1-1998	24	5.532 	2.726 	5.489 	2.820 	8.713 	24	1.522 	0.675 	1.722 	0.700 	2.184 	24	4.396 	2.229 	4.390 	1.957 	6.221 	24	3.715 	1.846 	3.571 	1.829 	5.828 	24	3.461 	2.093 	2.902 	1.358 	5.265 	0	#DIV/0!	#DIV/0!	#NUM!	#NUM!	#NUM!	24	5.706 	3.204 	4.677 	2.933 	8.259 	24	0.9107 	0.6253 	0.7129 	0.3547 	1.7534 
	6-1-1998	27	3.661 	1.795 	4.094 	1.495 	4.970 	27	1.709 	0.947 	1.653 	0.747 	2.596 	27	5.332 	2.893 	5.551 	2.683 	6.986 	27	2.763 	1.346 	2.862 	1.242 	3.929 	27	4.637 	2.774 	4.613 	1.997 	6.111 	0	#DIV/0!	#DIV/0!	#NUM!	#NUM!	#NUM!	27	7.241 	7.663 	5.311 	2.588 	9.944 	27	0.9942 	0.7373 	0.7772 	0.3662 	1.3813 
	7-1-1998	29	4.511 	1.820 	3.938 	3.229 	6.815 	29	0.784 	0.440 	0.682 	0.429 	0.963 	29	2.133 	0.912 	1.904 	1.474 	2.592 	29	2.331 	0.979 	2.132 	1.444 	3.673 	29	1.546 	0.890 	1.183 	0.775 	2.014 	0	#DIV/0!	#DIV/0!	#NUM!	#NUM!	#NUM!	29	24.871 	21.061 	11.807 	7.744 	44.827 	29	0.2151 	0.2588 	0.1040 	0.0597 	0.4077 
	8-1-1998	3	3.457 	0.000 	3.457 	3.457 	3.457 	3	0.682 	0.000 	0.682 	0.682 	0.682 	3	2.044 	0.000 	2.044 	2.044 	2.044 	3	1.681 	0.000 	1.681 	1.681 	1.681 	3	1.620 	0.000 	1.620 	1.620 	1.620 	0	#DIV/0!	#DIV/0!	#NUM!	#NUM!	#NUM!	3	44.827 	0.000 	44.827 	44.827 	44.827 	3	0.0666 	0.0000 	0.0666 	0.0666 	0.0666 
	9-1-1998	0	#DIV/0!	#DIV/0!	#NUM!	#NUM!	#NUM!	0	#DIV/0!	#DIV/0!	#NUM!	#NUM!	#NUM!	0	#DIV/0!	#DIV/0!	#NUM!	#NUM!	#NUM!	0	#DIV/0!	#DIV/0!	#NUM!	#NUM!	#NUM!	0	#DIV/0!	#DIV/0!	#NUM!	#NUM!	#NUM!	0	#DIV/0!	#DIV/0!	#NUM!	#NUM!	#NUM!	0	#DIV/0!	#DIV/0!	#NUM!	#NUM!	#NUM!	0	#DIV/0!	#DIV/0!	#NUM!	#NUM!	#NUM!
	10-1-1998	0	#DIV/0!	#DIV/0!	#NUM!	#NUM!	#NUM!	0	#DIV/0!	#DIV/0!	#NUM!	#NUM!	#NUM!	0	#DIV/0!	#DIV/0!	#NUM!	#NUM!	#NUM!	0	#DIV/0!	#DIV/0!	#NUM!	#NUM!	#NUM!	0	#DIV/0!	#DIV/0!	#NUM!	#NUM!	#NUM!	0	#DIV/0!	#DIV/0!	#NUM!	#NUM!	#NUM!	0	#DIV/0!	#DIV/0!	#NUM!	#NUM!	#NUM!	0	#DIV/0!	#DIV/0!	#NUM!	#NUM!	#NUM!
	11-1-1998	0	#DIV/0!	#DIV/0!	#NUM!	#NUM!	#NUM!	0	#DIV/0!	#DIV/0!	#NUM!	#NUM!	#NUM!	0	#DIV/0!	#DIV/0!	#NUM!	#NUM!	#NUM!	0	#DIV/0!	#DIV/0!	#NUM!	#NUM!	#NUM!	0	#DIV/0!	#DIV/0!	#NUM!	#NUM!	#NUM!	0	#DIV/0!	#DIV/0!	#NUM!	#NUM!	#NUM!	0	#DIV/0!	#DIV/0!	#NUM!	#NUM!	#NUM!	0	#DIV/0!	#DIV/0!	#NUM!	#NUM!	#NUM!
	12-1-1998	0	#DIV/0!	#DIV/0!	#NUM!	#NUM!	#NUM!	0	#DIV/0!	#DIV/0!	#NUM!	#NUM!	#NUM!	0	#DIV/0!	#DIV/0!	#NUM!	#NUM!	#NUM!	0	#DIV/0!	#DIV/0!	#NUM!	#NUM!	#NUM!	0	#DIV/0!	#DIV/0!	#NUM!	#NUM!	#NUM!	0	#DIV/0!	#DIV/0!	#NUM!	#NUM!	#NUM!	0	#DIV/0!	#DIV/0!	#NUM!	#NUM!	#NUM!	0	#DIV/0!	#DIV/0!	#NUM!	#NUM!	#NUM!
																																																	



																																																	
																																																	
																																																	

